# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
15.761,2555.8,205.58,-19.176,217.53,19.487,651.02,0.42536,651.02,0.037435,71.101,3.4668,28.61,-80.593,9.7843,0.037891,0,0.0013548,-3.4131e-6,28236,0,47.74,0.26562,104.57,80.101,3.8847,0.66076,42571638,0,282.17,0.61915,0.61916,0.33603,0.10637,0.17676,0.0059451,0.023278,4.7014e-4,0,0,0,0,1.3688e-5,0.028286,6.2992,201.06,70.413,0.057022,NaN,-1.6128,741.72,330.32,0.05,0.12993
15.811,2566.1,204.63,-19.063,216.57,19.374,654.57,0.429,654.57,0.037551,70.928,3.4578,28.61,-80.593,9.7843,0.048166,0,0.0016708,-3.4383e-6,28236,0,47.74,0.26562,104.54,80.101,3.8802,0.65792,42348493,0,279.08,0.61844,0.61845,0.33616,0.10601,0.17627,0.0075601,0.029072,-1.3286e-4,0,0,0,0,2.1004e-5,0.028163,6.2992,201.06,70.386,0.057149,NaN,-1.6794,740.78,330.28,0.05,0.1305
15.861,2576.3,203.68,-18.956,215.62,19.265,658.12,0.43264,658.12,0.037666,70.755,3.4352,28.61,-80.593,9.7843,0.052251,0,0.0020553,-1.4319e-6,28236,0,47.74,0.26562,104.53,80.101,3.8775,0.6551,42126918,0,276.02,0.61774,0.61775,0.33629,0.10566,0.17579,0.0082015,0.032114,7.8591e-5,0,0,0,0,3.2065e-5,0.028041,6.2992,201.06,70.353,0.057277,NaN,-1.7458,739.85,330.24,0.05,0.13095
15.911,2586.4,202.73,-18.874,214.67,19.167,661.65,0.43629,661.65,0.037781,70.586,3.3362,28.61,-80.593,9.7842,0.023452,0,0.0023515,5.8294e-6,28236,0,47.74,0.26562,104.57,80.101,3.8848,0.65218,4.19e7,0,272.91,0.61702,0.61702,0.33642,0.1053,0.17529,0.0036741,0.014028,-8.659e-5,0,0,0,0,4.2359e-5,0.027919,6.2992,201.06,70.313,0.057363,NaN,-1.8118,738.92,330.2,0.05,0.13126
15.961,2596.5,201.79,-18.802,213.73,19.074,665.17,0.43995,665.17,0.037895,70.423,3.2082,28.61,-80.593,9.7842,0.018899,0,-0.0023323,2.1231e-5,28236,0,47.74,0.26562,104.57,80.101,3.8847,0.64923,41670922,0,269.78,0.61628,0.61628,0.33656,0.10493,0.17479,0.0029595,0.011848,2.996e-4,0,0,0,0,-4.206e-5,0.027798,6.2992,201.06,70.27,0.057474,NaN,-1.8775,737.99,330.16,0.05,0.13173
16.011,2606.6,200.85,-18.695,212.79,18.968,668.69,0.4436,668.69,0.038009,70.262,3.2034,28.61,-80.593,9.7842,0.0086945,0,-0.0022273,3.9639e-5,28236,0,47.74,0.26562,104.58,80.101,3.8865,0.6465,41456678,0,266.89,0.61561,0.61561,0.33668,0.10459,0.17433,0.0013604,0.0055575,1.0291e-4,0,0,0,0,-3.869e-5,0.027678,6.2992,201.06,70.229,0.057683,NaN,-1.943,737.07,330.12,0.05,0.13226
16.061,2616.6,199.92,-18.584,211.86,18.86,672.2,0.44726,672.2,0.038123,70.102,3.2166,28.61,-80.593,9.7841,0.009588,0,0.0022321,1.9729e-5,28236,0,47.74,0.26562,104.57,80.101,3.8849,0.64381,41245751,0,264.06,0.61495,0.61495,0.3368,0.10426,0.17388,0.0015,0.0059071,-2.5974e-4,0,0,0,0,3.9192e-5,0.027558,6.2992,201.06,70.189,0.057916,NaN,-2.0081,736.16,330.08,0.05,0.1327
16.111,2626.6,198.99,-18.479,210.93,18.756,675.7,0.45092,675.7,0.038236,69.941,3.215,28.61,-80.593,9.7841,0.021392,0,0.0023351,5.7437e-6,28236,0,47.74,0.26562,104.54,80.101,3.88,0.64112,41034854,0,261.25,0.61428,0.61428,0.33693,0.10392,0.17343,0.0033482,0.012923,3.573e-4,0,0,0,0,4.3265e-5,0.02744,6.2992,201.06,70.148,0.058123,NaN,-2.0729,735.24,330.04,0.05,0.13307
16.161,2636.5,198.07,-18.382,210.01,18.657,679.19,0.45459,679.19,0.038348,69.78,3.1907,28.61,-80.593,9.7841,0.022992,0,0.0025089,3.566e-6,28236,0,47.74,0.26562,104.53,80.101,3.8782,0.63841,40823385,0,258.45,0.61362,0.61362,0.33705,0.10359,0.17298,0.0035983,0.013861,-4.0999e-4,0,0,0,0,5.0384e-5,0.027321,6.2992,201.06,70.105,0.058363,NaN,-2.1374,734.34,330,0.05,0.13342
16.211,2646.4,197.16,-18.306,209.09,18.567,682.68,0.45826,682.68,0.038461,69.623,3.102,28.61,-80.593,9.784,0.0047707,0,-0.0025562,5.7861e-5,28236,0,47.74,0.26562,104.56,80.101,3.8824,0.6356,40606138,0,255.58,0.61293,0.61293,0.33717,0.10324,0.17252,7.4568e-4,0.0029561,1.7935e-4,0,0,0,0,-5.2778e-5,0.027204,6.2992,201.06,70.059,0.058547,NaN,-2.2017,733.43,329.96,0.05,0.13384
16.261,2656.2,196.24,-18.215,208.18,18.471,686.16,0.46193,686.16,0.038573,69.469,3.0658,28.61,-80.593,9.784,0.0092557,0,-0.0025084,3.112e-5,28236,0,47.74,0.26562,104.54,80.101,3.8798,0.63289,40396038,0,252.82,0.61227,0.61227,0.33729,0.10291,0.17207,0.0014468,0.0058518,-4.0845e-5,0,0,0,0,-5.1267e-5,0.027087,6.2992,201.06,70.013,0.058761,NaN,-2.2656,732.53,329.93,0.05,0.1342
16.311,2666,195.33,-18.126,207.27,18.377,689.63,0.46561,689.63,0.038684,69.317,3.0268,28.61,-80.593,9.784,0.015131,0,-0.0024465,1.7604e-5,28236,0,47.74,0.26562,104.52,80.101,3.8767,0.63019,40186614,0,250.1,0.61161,0.61161,0.33741,0.10257,0.17163,0.0023655,0.0088574,-1.4137e-5,0,0,0,0,-4.9198e-5,0.026971,6.2992,201.06,69.969,0.059069,NaN,-2.3292,731.64,329.89,0.05,0.13466
16.361,2675.8,194.43,-18.054,206.37,18.291,693.09,0.46929,693.09,0.038795,69.168,2.936,28.61,-80.593,9.784,0.045137,0,-0.0022342,8.561e-6,28236,0,47.74,0.26562,104.46,80.101,3.8663,0.6274,39971610,0,247.31,0.61093,0.61094,0.33754,0.10223,0.17117,0.0070673,0.027846,-1.6924e-4,0,0,0,0,-4.1407e-5,0.026855,6.2992,201.06,69.926,0.059445,NaN,-2.3926,730.75,329.85,0.05,0.13504
16.411,2685.5,193.53,-17.965,205.47,18.198,696.54,0.47298,696.54,0.038906,69.022,2.9043,28.61,-80.593,9.7839,0.047673,0,-0.0019176,5.385e-6,28236,0,47.74,0.26562,104.44,80.101,3.8643,0.6247,39763498,0,244.63,0.61028,0.61029,0.33766,0.10189,0.17073,0.0074641,0.028963,3.0331e-4,0,0,0,0,-3.0774e-5,0.02674,6.2992,201.06,69.889,0.059759,NaN,-2.4556,729.86,329.81,0.05,0.13555
16.461,2695.1,192.63,-17.862,204.58,18.099,699.99,0.47667,699.99,0.039016,68.876,2.9174,28.61,-80.593,9.7839,0.028683,0,-0.0016722,3.5056e-6,28236,0,47.74,0.26562,104.47,80.101,3.8689,0.62208,39560834,0,242.04,0.60965,0.60965,0.33777,0.10157,0.17031,0.0044851,0.017874,1.2561e-4,0,0,0,0,-2.3605e-5,0.026626,6.2992,201.06,69.857,0.059934,NaN,-2.5184,728.97,329.77,0.05,0.13582
16.511,2704.7,191.74,-17.756,203.69,17.999,703.43,0.48036,703.43,0.039127,68.73,2.9436,28.61,-80.593,9.7839,0.0028484,0,-0.0015555,2.4584e-5,28236,0,47.74,0.26562,104.51,80.101,3.8755,0.6195,3.936e7,0,239.49,0.60903,0.60903,0.33788,0.10125,0.16989,4.4464e-4,0.0016729,3.2732e-4,0,0,0,0,-2.06e-5,0.026513,6.2992,201.06,69.828,0.060027,NaN,-2.5808,728.1,329.73,0.05,0.13609
16.561,2714.3,190.86,-17.645,202.81,17.897,706.86,0.48406,706.86,0.039236,68.581,2.9917,28.61,-80.593,9.7838,0.033858,0,0.0016795,1.9789e-6,28236,0,47.74,0.26562,104.45,80.101,3.865,0.61697,39164196,0,237.02,0.60842,0.60842,0.33799,0.10094,0.16948,0.0052939,0.020112,3.8071e-4,0,0,0,0,2.4218e-5,0.026399,6.2992,201.06,69.799,0.060097,NaN,-2.643,727.22,329.7,0.05,0.13654
16.611,2723.8,189.98,-17.558,201.93,17.807,710.29,0.48777,710.29,0.039346,68.433,2.9684,28.61,-80.593,9.7838,0.036058,0,0.0018798,3.0921e-6,28236,0,47.74,0.26562,104.44,80.101,3.8632,0.61433,38961375,0,234.47,0.60778,0.60779,0.33811,0.10062,0.16906,0.0056376,0.021574,3.4513e-4,0,0,0,0,3.0608e-5,0.026287,6.2992,201.06,69.767,0.060201,NaN,-2.7049,726.35,329.66,0.05,0.1371
16.661,2733.3,189.1,-17.453,201.05,17.71,713.71,0.49147,713.71,0.039455,68.283,3.007,28.61,-80.593,9.7838,0.068111,0,0.0021907,-2.1571e-6,28236,0,47.74,0.26562,104.37,80.101,3.8524,0.61184,38768440,0,232.07,0.60719,0.6072,0.33821,0.10031,0.16866,0.010667,0.040631,-4.5914e-4,0,0,0,0,4.192e-5,0.026175,6.2992,201.06,69.731,0.060396,NaN,-2.7665,725.48,329.62,0.05,0.13783
16.711,2742.7,188.23,-17.348,200.18,17.614,717.12,0.49518,717.12,0.039564,68.132,3.0497,28.61,-80.593,9.7838,0.10188,0,0.0027357,-4.4503e-6,28236,0,47.74,0.26562,104.3,80.101,3.8412,0.6094,38579248,0,229.73,0.60661,0.60663,0.33832,0.10001,0.16828,0.015983,0.06146,-4.7869e-4,0,0,0,0,6.5908e-5,0.026064,6.2992,201.06,69.687,0.060648,NaN,-2.8278,724.62,329.59,0.05,0.13818
16.761,2752.1,187.37,-17.274,199.32,17.533,720.52,0.4989,720.52,0.039672,67.98,3.0032,28.61,-80.593,9.7837,0.090806,0,0.0033228,-3.4878e-6,28236,0,47.74,0.26562,104.31,80.101,3.8434,0.60684,38382660,0,227.31,0.606,0.60601,0.33843,0.099696,0.16787,0.014235,0.054968,3.6364e-4,0,0,0,0,9.8079e-5,0.025953,6.2992,201.06,69.632,0.060865,NaN,-2.8888,723.76,329.55,0.05,0.13864
16.811,2761.5,186.51,-17.207,198.46,17.456,723.92,0.50261,723.92,0.03978,67.832,2.9384,28.61,-80.593,9.7837,0.069379,0,0.0038059,-5.0685e-6,28236,0,47.74,0.26562,104.35,80.101,3.8487,0.60428,38186936,0,224.9,0.60539,0.6054,0.33854,0.099382,0.16747,0.010861,0.041478,-4.5309e-4,0,0,0,0,1.2979e-4,0.025842,6.2992,201.06,69.568,0.061109,NaN,-2.9496,722.91,329.51,0.05,0.13901
16.861,2770.8,185.65,-17.14,197.6,17.38,727.3,0.50634,727.3,0.039888,67.686,2.8788,28.61,-80.593,9.7837,0.049371,0,0.0041508,-4.1416e-6,28236,0,47.74,0.26562,104.38,80.101,3.8537,0.60177,37994381,0,222.55,0.6048,0.6048,0.33864,0.099075,0.16708,0.0077182,0.029333,-6.24e-5,0,0,0,0,1.5571e-4,0.025733,6.2992,201.06,69.496,0.061324,NaN,-3.0101,722.05,329.47,0.05,0.13963
16.911,2780,184.79,-17.067,196.75,17.302,730.68,0.51006,730.68,0.039996,67.543,2.8435,28.61,-80.593,9.7836,0.04092,0,0.0044164,-9.8719e-6,28236,0,47.74,0.26562,104.39,80.101,3.8552,0.59933,37807044,0,220.29,0.60422,0.60422,0.33875,0.098776,0.1667,0.0063928,0.024646,-3.4819e-4,0,0,0,0,1.7774e-4,0.025624,6.2992,201.06,69.419,0.061549,NaN,-3.0703,721.21,329.44,0.05,0.14001
16.961,2789.3,183.94,-17.002,195.9,17.229,734.06,0.51379,734.06,0.040103,67.402,2.7876,28.61,-80.592,9.7836,0.021081,0,0.0046081,-2.2955e-5,28236,0,47.74,0.26562,104.42,80.101,3.8602,0.59688,37618905,0,218.02,0.60364,0.60364,0.33885,0.098476,0.16631,0.0032891,0.012693,-1.8621e-4,0,0,0,0,1.9515e-4,0.025515,6.2992,201.06,69.337,0.061819,NaN,-3.1302,720.36,329.4,0.05,0.14062
17.011,2798.4,183.09,-16.948,195.06,17.162,737.42,0.51753,737.42,0.04021,67.265,2.7022,28.61,-80.592,9.7836,0.014988,0,-0.0046188,-2.6619e-5,28236,0,47.74,0.26562,104.42,80.101,3.861,0.59437,37428098,0,215.73,0.60305,0.60305,0.33895,0.09817,0.16593,0.0023373,0.0092276,4.8034e-4,0,0,0,0,-1.9775e-4,0.025407,6.2992,201.06,69.254,0.062097,NaN,-3.1898,719.52,329.37,0.05,0.14101
17.061,2807.6,182.25,-16.893,194.22,17.095,740.78,0.52127,740.78,0.040317,67.132,2.6208,28.61,-80.592,9.7836,0.049493,0,-0.0044471,-5.0267e-6,28236,0,47.74,0.26562,104.35,80.101,3.8496,0.59188,37238173,0,213.47,0.60247,0.60247,0.33906,0.097866,0.16554,0.0077321,0.029484,2.505e-4,0,0,0,0,-1.8492e-4,0.0253,6.2992,201.06,69.172,0.062293,NaN,-3.2492,718.69,329.33,0.05,0.14153
17.111,2816.7,181.4,-16.851,193.38,17.036,744.14,0.52501,744.14,0.040424,67.004,2.4996,28.61,-80.592,9.7835,0.10552,0,-0.0039983,1.2489e-6,28236,0,47.74,0.26562,104.24,80.101,3.8317,0.58928,37042377,0,211.15,0.60186,0.60188,0.33917,0.097549,0.16514,0.016535,0.063924,3.3021e-4,0,0,0,0,-1.5083e-4,0.025193,6.2992,201.06,69.096,0.062454,NaN,-3.3083,717.86,329.29,0.05,0.14258
17.161,2825.7,180.56,-16.791,192.55,16.967,747.48,0.52876,747.49,0.04053,66.881,2.4356,28.61,-80.592,9.7835,0.13061,0,-0.0033119,1.8193e-6,28236,0,47.74,0.26562,104.18,80.101,3.8231,0.58677,36852407,0,208.91,0.60127,0.6013,0.33927,0.097243,0.16476,0.020493,0.078225,7.1354e-5,0,0,0,0,-1.044e-4,0.025087,6.2992,201.06,69.03,0.062572,NaN,-3.3671,717.03,329.26,0.05,0.14322
17.211,2834.7,179.72,-16.705,191.72,16.884,750.83,0.53252,750.83,0.040637,66.759,2.4495,28.61,-80.592,9.7835,0.11267,0,-0.0026364,2.7262e-6,28236,0,47.74,0.26562,104.21,80.101,3.8276,0.58439,36670923,0,206.79,0.60072,0.60074,0.33937,0.096953,0.1644,0.017658,0.067802,2.5475e-4,0,0,0,0,-6.6708e-5,0.024981,6.2992,201.06,68.976,0.062677,NaN,-3.4256,716.21,329.22,0.05,0.14482
17.261,2843.7,178.89,-16.622,190.9,16.802,754.16,0.53628,754.16,0.040743,66.636,2.4552,28.61,-80.592,9.7834,0.097989,0,-0.0020685,4.157e-6,28236,0,47.74,0.26562,104.23,80.101,3.831,0.58197,36487045,0,204.65,0.60015,0.60017,0.33947,0.096658,0.16403,0.015341,0.059235,-3.6334e-4,0,0,0,0,-4.1415e-5,0.024876,6.2992,201.06,68.934,0.062803,NaN,-3.4839,715.39,329.19,0.05,0.1454
17.311,2852.6,178.06,-16.543,190.08,16.723,757.49,0.54004,757.49,0.040848,66.514,2.4465,28.61,-80.592,9.7834,0.090346,0,-0.0015314,4.7746e-6,28236,0,47.74,0.26562,104.24,80.101,3.8323,0.57949,3.63e7,0,202.48,0.59958,0.59959,0.33957,0.096356,0.16365,0.014136,0.053821,-4.7168e-4,0,0,0,0,-2.2901e-5,0.024771,6.2992,201.06,68.902,0.063011,NaN,-3.5419,714.57,329.15,0.05,0.14584
17.361,2861.5,177.24,-16.444,189.26,16.633,760.81,0.54381,760.81,0.040954,66.39,2.5002,28.61,-80.592,9.7834,0.046595,0,-0.0011745,5.3088e-6,28236,0,47.74,0.26562,104.32,80.101,3.8446,0.57713,36121108,0,200.42,0.59903,0.59904,0.33966,0.096069,0.1633,0.007271,0.027909,4.28e-4,0,0,0,0,-1.3583e-5,0.024667,6.2992,201.06,68.878,0.063252,NaN,-3.5997,713.76,329.12,0.05,0.14617
17.411,2870.3,176.42,-16.35,188.45,16.546,764.13,0.54759,764.13,0.041059,66.264,2.5398,28.61,-80.592,9.7834,0.0096671,0,-0.0010058,4.2794e-6,28236,0,47.74,0.26562,104.38,80.101,3.8548,0.57473,35940528,0,198.36,0.59848,0.59848,0.33976,0.095779,0.16294,0.001505,0.0061816,-2.4851e-5,0,0,0,0,-1.0046e-5,0.024563,6.2992,201.06,68.858,0.063457,NaN,-3.6571,712.95,329.08,0.05,0.1465
17.461,2879.1,175.6,-16.24,187.64,16.452,767.44,0.55137,767.44,0.041164,66.135,2.634,28.61,-80.592,9.7833,0.059324,0,0.0011449,-4.1855e-6,28236,0,47.74,0.26562,104.28,80.101,3.839,0.57248,35768913,0,196.41,0.59796,0.59797,0.33985,0.095505,0.16261,0.0092613,0.035301,-2.5383e-4,0,0,0,0,1.3123e-5,0.02446,6.2992,201.06,68.839,0.063636,NaN,-3.7143,712.14,329.05,0.05,0.14688
17.511,2887.9,174.79,-16.146,186.84,16.368,770.74,0.55515,770.74,0.041269,66.002,2.6811,28.61,-80.592,9.7833,0.10127,0,0.0015757,-3.9078e-6,28236,0,47.74,0.26562,104.2,80.101,3.8255,0.57016,35593313,0,194.43,0.59743,0.59745,0.33995,0.095223,0.16226,0.015845,0.060851,-3.3866e-4,0,0,0,0,2.5066e-5,0.024357,6.2992,201.06,68.815,0.063814,NaN,-3.7713,711.34,329.01,0.05,0.14746
17.561,2896.6,173.99,-16.067,186.04,16.291,774.04,0.55894,774.04,0.041374,65.868,2.6891,28.61,-80.592,9.7833,0.12016,0,0.0021496,-6.1034e-6,28236,0,47.74,0.26562,104.16,80.101,3.819,0.56779,35415477,0,192.43,0.59689,0.59691,0.34004,0.094937,0.16191,0.018819,0.072187,2.2358e-5,0,0,0,0,4.705e-5,0.024254,6.2992,201.06,68.782,0.064004,NaN,-3.8279,710.54,328.98,0.05,0.14806
17.611,2905.3,173.19,-15.993,185.24,16.217,777.33,0.56273,777.33,0.041478,65.733,2.6885,28.61,-80.592,9.7833,0.1332,0,0.0028097,-8.6076e-6,28236,0,47.74,0.26562,104.13,80.101,3.8142,0.56546,3.524e7,0,190.47,0.59635,0.59639,0.34013,0.094654,0.16157,0.020873,0.079627,4.502e-4,0,0,0,0,8.1065e-5,0.024152,6.2992,201.06,68.737,0.064306,NaN,-3.8844,709.75,328.94,0.05,0.14843
17.661,2913.9,172.39,-15.936,184.45,16.153,780.61,0.56653,780.61,0.041582,65.599,2.6398,28.61,-80.592,9.7832,0.11685,0,0.0034554,-9.5835e-6,28236,0,47.74,0.26562,104.15,80.101,3.8182,0.56306,35061169,0,188.48,0.59581,0.59583,0.34023,0.094365,0.16122,0.018292,0.06971,2.426e-4,0,0,0,0,1.2367e-4,0.024051,6.2992,201.06,68.681,0.064656,NaN,-3.9405,708.96,328.91,0.05,0.14877
17.711,2922.5,171.59,-15.889,183.66,16.095,783.89,0.57033,783.89,0.041686,65.47,2.5631,28.61,-80.592,9.7832,0.082278,0,0.003945,-1.004e-5,28236,0,47.74,0.26562,104.21,80.101,3.8277,0.56065,34881249,0,186.48,0.59526,0.59527,0.34032,0.094073,0.16086,0.012852,0.049027,-7.912e-5,0,0,0,0,1.6263e-4,0.02395,6.2992,201.06,68.614,0.064918,NaN,-3.9964,708.17,328.88,0.05,0.1491
17.761,2931.1,170.8,-15.837,182.87,16.035,787.16,0.57414,787.16,0.04179,65.343,2.5104,28.61,-80.592,9.7832,0.060811,0,0.0043148,-1.4572e-5,28236,0,47.74,0.26562,104.25,80.101,3.8333,0.55832,34707073,0,184.56,0.59473,0.59474,0.34042,0.093791,0.16052,0.0094857,0.036532,-1.4452e-5,0,0,0,0,1.9622e-4,0.023849,6.2992,201.06,68.54,0.065157,NaN,-4.052,707.39,328.84,0.05,0.14953
17.811,2939.6,170.01,-15.798,182.09,15.982,790.42,0.57795,790.42,0.041894,65.219,2.4204,28.61,-80.592,9.7831,0.015303,0,0.0045009,-3.6926e-5,28236,0,47.74,0.26562,104.33,80.101,3.8462,0.55592,34529094,0,182.61,0.59419,0.59419,0.34051,0.093502,0.16018,0.0023804,0.0091091,1.5024e-4,0,0,0,0,2.154e-4,0.023749,6.2992,201.06,68.46,0.065375,NaN,-4.1074,706.61,328.81,0.05,0.15233
17.861,2948.1,169.22,-15.757,181.31,15.929,793.68,0.58176,793.68,0.041997,65.1,2.3398,28.61,-80.592,9.7831,0.02559,0,-0.0044729,-1.1057e-5,28236,0,47.74,0.26562,104.3,80.101,3.8423,0.55355,34353204,0,180.7,0.59365,0.59365,0.3406,0.093216,0.15983,0.0039824,0.015594,-4.2651e-4,0,0,0,0,-2.1459e-4,0.02365,6.2992,201.06,68.379,0.065522,NaN,-4.1626,705.83,328.78,0.05,0.15281
17.911,2956.5,168.43,-15.711,180.53,15.875,796.93,0.58558,796.93,0.042101,64.985,2.2752,28.61,-80.592,9.7831,0.056924,0,-0.0042654,2.7666e-7,28236,0,47.74,0.26562,104.24,80.101,3.832,0.55121,3.418e7,0,178.82,0.59313,0.59313,0.34069,0.092934,0.1595,0.0088733,0.034659,-1.4201e-4,0,0,0,0,-1.9684e-4,0.023551,6.2992,201.06,68.3,0.065647,NaN,-4.2174,705.06,328.74,0.05,0.15316
17.961,2964.9,167.65,-15.66,179.76,15.817,800.18,0.58941,800.18,0.042204,64.872,2.2277,28.61,-80.592,9.7831,0.077548,0,-0.0039439,2.8471e-6,28236,0,47.74,0.26562,104.2,80.101,3.8251,0.5489,34008404,0,176.98,0.59261,0.59262,0.34078,0.092656,0.15917,0.012101,0.04644,-1.6333e-4,0,0,0,0,-1.6974e-4,0.023452,6.2992,201.06,68.226,0.065807,NaN,-4.272,704.29,328.71,0.05,0.15353
18.011,2973.3,166.87,-15.608,178.99,15.76,803.42,0.59324,803.42,0.042307,64.762,2.1807,28.61,-80.592,9.783,0.097654,0,-0.0035214,3.9329e-6,28236,0,47.74,0.26562,104.15,80.101,3.8182,0.54658,33836350,0,175.14,0.59208,0.5921,0.34087,0.092377,0.15884,0.015254,0.058642,4.1525e-4,0,0,0,0,-1.365e-4,0.023354,6.2992,201.06,68.159,0.065987,NaN,-4.3264,703.53,328.68,0.05,0.15458
18.061,2981.6,166.09,-15.549,178.23,15.698,806.66,0.59708,806.66,0.04241,64.654,2.1567,28.61,-80.592,9.783,0.10265,0,-0.0030507,3.4123e-6,28236,0,47.74,0.26562,104.14,80.101,3.816,0.54429,33666731,0,173.34,0.59157,0.59159,0.34096,0.092101,0.15851,0.016037,0.061524,-9.1258e-6,0,0,0,0,-1.0333e-4,0.023257,6.2992,201.06,68.099,0.06613,NaN,-4.3805,702.77,328.64,0.05,0.15575
18.111,2989.9,165.31,-15.488,177.47,15.635,809.89,0.60092,809.89,0.042512,64.547,2.1389,28.61,-80.592,9.783,0.10301,0,-0.0025692,4.4441e-6,28236,0,47.74,0.26562,104.13,80.101,3.8151,0.54199,33497013,0,171.54,0.59106,0.59108,0.34105,0.091825,0.15819,0.016091,0.061721,2.1615e-4,0,0,0,0,-7.3927e-5,0.02316,6.2992,201.06,68.049,0.066269,NaN,-4.4344,702.01,328.61,0.05,0.1561
18.161,2998.1,164.54,-15.417,176.71,15.566,813.11,0.60476,813.11,0.042615,64.44,2.1487,28.61,-80.592,9.783,0.084416,0,-0.0021223,6.9829e-6,28236,0,47.74,0.26562,104.16,80.101,3.82,0.53974,33330624,0,169.79,0.59056,0.59057,0.34113,0.091555,0.15787,0.013171,0.050677,1.2832e-4,0,0,0,0,-5.0874e-5,0.023063,6.2992,201.06,68.007,0.06645,NaN,-4.488,701.25,328.58,0.05,0.15653
18.211,3006.4,163.77,-15.33,175.95,15.488,816.33,0.60861,816.33,0.042717,64.331,2.2088,28.61,-80.592,9.7829,0.031404,0,-0.0018566,5.2289e-6,28236,0,47.74,0.26562,104.26,80.101,3.8353,0.5376,33173144,0,168.14,0.59008,0.59009,0.34121,0.091299,0.15757,0.0048839,0.019259,-8.7046e-5,0,0,0,0,-3.9254e-5,0.022967,6.2992,201.06,67.971,0.06666,NaN,-4.5413,700.53,328.55,0.05,0.15683
18.261,3014.5,163.01,-15.249,175.2,15.414,819.54,0.61247,819.54,0.042819,64.219,2.2513,28.61,-80.592,9.7829,0.011018,0,0.0018235,-2.9101e-6,28236,0,47.74,0.26562,104.29,80.101,3.8407,0.53543,33014024,0,166.48,0.5896,0.5896,0.34129,0.091038,0.15727,0.0017112,0.0063478,-1.782e-4,0,0,0,0,3.8178e-5,0.022871,6.2992,201.06,67.938,0.066854,NaN,-4.5944,699.82,328.51,0.05,0.15712
18.311,3022.7,162.24,-15.187,174.45,15.351,822.75,0.61633,822.75,0.042921,64.107,2.2414,28.61,-80.592,9.7829,0.018207,0,0.0018857,-2.6618e-6,28236,0,47.74,0.26562,104.28,80.101,3.8379,0.53314,32847690,0,164.75,0.58909,0.5891,0.34138,0.090763,0.15695,0.0028286,0.011059,1.4282e-5,0,0,0,0,4.1188e-5,0.022775,6.2992,201.06,67.905,0.06707,NaN,-4.6473,699.12,328.48,0.05,0.15746
18.361,3030.7,161.49,-15.119,173.7,15.285,825.95,0.62019,825.95,0.043022,63.995,2.2512,28.61,-80.592,9.7829,0.038794,0,0.0019943,-3.3793e-6,28236,0,47.74,0.26562,104.23,80.101,3.831,0.53091,32685656,0,163.08,0.5886,0.58861,0.34146,0.090497,0.15664,0.0060334,0.023148,3.4212e-4,0,0,0,0,4.6467e-5,0.02268,6.2992,201.06,67.87,0.067308,NaN,-4.6999,698.41,328.45,0.05,0.1578
18.411,3038.8,160.73,-15.035,172.96,15.212,829.15,0.62406,829.15,0.043124,63.88,2.3101,28.61,-80.592,9.7828,0.093312,0,0.0022884,-5.8238e-6,28236,0,47.74,0.26562,104.13,80.101,3.8139,0.52883,32533272,0,161.52,0.58815,0.58816,0.34154,0.090248,0.15636,0.014557,0.055765,3.4674e-4,0,0,0,0,6.1676e-5,0.022585,6.2992,201.06,67.832,0.067524,NaN,-4.7522,697.71,328.42,0.05,0.15815
18.461,3046.8,159.98,-14.963,172.22,15.145,832.34,0.62794,832.34,0.043225,63.764,2.3392,28.61,-80.591,9.7828,0.12704,0,0.0027721,-6.5584e-6,28236,0,47.74,0.26562,104.06,80.101,3.8032,0.52671,32378674,0,159.94,0.58768,0.58771,0.34162,0.089995,0.15607,0.019855,0.075032,-1.1177e-5,0,0,0,0,9.1251e-5,0.022491,6.2992,201.06,67.787,0.067761,NaN,-4.8043,697.02,328.39,0.05,0.16187
