# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
14.711,2337.3,227.82,-17.242,237.86,17.404,483.4,197.11,522.04,22.183,68.392,2.3699,28.612,-80.595,9.785,0.014677,0,-0.0038803,0.0024855,28363,127.82,47.931,0.266,104.82,80.316,3.8902,0.72046,47398691,131.87,353.4,0.6345,0.6345,0.33313,0.11389,0.18748,0.002311,0.0092032,3.3885e-4,0,0,0,0,-9.3953e-5,0.028548,6.2992,201.06,72.718,29.637,NaN,-0.19239,762.49,331.18,0.05,0.081806
14.761,2348.7,226.96,-17.95,237.01,18.15,486.48,198.59,525.45,22.206,68.272,2.6897,28.612,-80.595,9.785,0.075235,0,-0.0037906,0.0018554,28343,107.45,47.901,0.26594,104.7,80.282,3.8758,0.71792,4.718e7,106.87,350.04,0.63383,0.63384,0.33326,0.11357,0.187,0.011885,0.046363,-1.0539e-4,0,0,0,0,-9.032e-5,0.028443,6.2992,201.06,72.727,29.368,NaN,-0.2663,761.39,331.14,0.05,0.081954
14.811,2360,226.07,-18.663,236.11,18.9,489.55,200.07,528.86,22.229,68.139,2.9853,28.612,-80.595,9.7849,0.11892,0,-0.0029918,0.0018032,28323,87.083,47.87,0.26588,104.6,80.248,3.8666,0.71526,46954104,81.875,346.58,0.63313,0.63316,0.33339,0.11323,0.18651,0.018828,0.072434,3.6317e-4,0,0,0,0,-5.6701e-5,0.028334,6.2992,201.06,72.731,29.133,NaN,-0.33991,760.3,331.09,0.05,0.082104
14.861,2371.3,225.14,-19.355,235.18,19.65,492.62,201.54,532.26,22.251,67.989,3.3902,28.612,-80.595,9.7849,0.22291,0,-0.0015349,0.0017603,28302,66.713,47.84,0.26582,104.4,80.214,3.8395,0.71263,46730957,56.875,343.21,0.63244,0.63254,0.33352,0.1129,0.18602,0.035495,0.13654,-1.4841e-4,0,0,0,0,-1.5038e-5,0.028222,6.2992,201.06,72.724,28.957,NaN,-0.41323,759.22,331.05,0.05,0.082257
14.911,2382.5,224.17,-20.05,234.21,20.407,495.68,203.01,535.65,22.272,67.821,3.8017,28.612,-80.595,9.7849,0.32272,0,9.5356e-4,0.0017566,28282,46.343,47.81,0.26576,104.2,80.179,3.814,0.70995,46505044,31.875,339.83,0.63174,0.63194,0.33366,0.11256,0.18552,0.051669,0.19744,4.7121e-4,0,0,0,0,5.8495e-6,0.028106,6.2992,201.06,72.699,28.887,NaN,-0.48625,758.14,331,0.05,0.082404
14.961,2393.7,223.17,-20.771,233.2,21.14,498.74,204.48,539.03,22.293,67.64,3.9329,28.612,-80.595,9.7848,0.27744,0,0.0036367,0.0017557,28262,25.972,47.779,0.2657,104.28,80.145,3.8311,0.70698,4.626e7,7.5078,336.07,0.63096,0.63111,0.33381,0.11218,0.18498,0.044295,0.16963,1.9236e-4,0,0,0,0,8.5821e-5,0.027986,6.2992,201.06,72.651,28.96,NaN,-0.55894,757.06,330.96,0.05,0.082552
15.011,2404.8,222.14,-20.944,232.15,21.283,501.78,205.93,542.4,22.313,67.454,3.7802,28.612,-80.595,9.7848,0.16118,0,0.0055151,0.0017546,28244,7.8935,47.752,0.26565,104.48,80.114,3.8686,0.70383,46005111,0,332.13,0.63014,0.63019,0.33396,0.11178,0.1844,0.025557,0.098524,-1.4505e-5,0,0,0,0,1.9919e-4,0.027861,6.2992,201.06,72.583,29.156,NaN,-0.6313,755.99,330.92,0.05,0.082742
15.061,2415.9,221.09,-20.849,231.1,21.163,504.82,207.38,545.76,22.333,67.271,3.633,28.612,-80.595,9.7848,0.082935,0,0.0065223,0.0017816,28236,0,47.74,0.26562,104.62,80.101,3.8925,0.70078,45756384,0,328.35,0.62935,0.62936,0.33411,0.11139,0.18384,0.013088,0.050897,-2.0946e-4,0,0,0,0,2.811e-4,0.027734,6.2992,201.06,72.503,29.425,NaN,-0.70333,754.92,330.87,0.05,0.083065
15.111,2426.9,220.05,-20.74,230.05,21.041,507.85,208.83,549.11,22.353,67.092,3.5471,28.612,-80.595,9.7847,0.039735,0,0.0070186,0.0019108,28236,0,47.74,0.26562,104.69,80.101,3.9039,0.69783,45515117,0,324.74,0.62859,0.62859,0.33426,0.11102,0.18331,0.0062536,0.024091,8.1274e-5,0,0,0,0,3.2835e-4,0.027607,6.2992,201.06,72.416,29.731,NaN,-0.77501,753.86,330.83,0.05,0.083358
15.161,2437.9,219.02,-20.653,229.01,20.93,510.88,210.27,552.46,22.372,66.919,3.3945,28.612,-80.595,9.7847,0.060573,0,-0.0071095,-0.0016747,28236,0,47.74,0.26562,104.64,80.101,3.8959,0.6948,45269230,0,321.07,0.6278,0.62781,0.33441,0.11064,0.18276,0.0095422,0.03719,9.7484e-5,0,0,0,0,-3.3995e-4,0.02748,6.2992,201.06,72.326,30.051,NaN,-0.84636,752.8,330.79,0.05,0.083538
15.211,2448.8,217.99,-20.607,227.98,20.849,513.9,211.71,555.8,22.39,66.756,3.1683,28.612,-80.595,9.7847,0.26248,0,-0.0056297,-0.0017717,28236,0,47.74,0.26562,104.25,80.101,3.8339,0.69157,45010903,0,317.29,0.62697,0.6271,0.33456,0.11023,0.18217,0.041819,0.16078,-2.7796e-4,0,0,0,0,-2.1521e-4,0.027352,6.2992,201.06,72.24,30.334,NaN,-0.91737,751.75,330.74,0.05,0.083685
15.261,2459.7,216.96,-20.509,226.95,20.742,516.9,213.15,559.13,22.409,66.601,3.0987,28.612,-80.595,9.7846,0.32567,0,-0.003216,-0.0017783,28236,0,47.74,0.26562,104.12,80.101,3.8137,0.68854,44766142,0,313.73,0.62619,0.6264,0.33471,0.10985,0.18163,0.052059,0.19811,2.1189e-4,0,0,0,0,-7.0867e-5,0.027224,6.2992,201.06,72.173,30.511,NaN,-0.98805,750.7,330.7,0.05,0.083833
15.311,2470.5,215.94,-20.401,225.93,20.628,519.91,214.58,562.45,22.427,66.451,3.0497,28.612,-80.595,9.7846,0.36433,0,-3.3542e-4,-0.0017793,28236,0,47.74,0.26562,104.04,80.101,3.8008,0.68548,4.452e7,0,310.15,0.62541,0.62566,0.33486,0.10946,0.18108,0.058353,0.22164,-3.2231e-4,0,0,0,0,-7.78e-7,0.027095,6.2992,201.06,72.129,30.552,NaN,-1.0584,749.66,330.66,0.05,0.083981
15.361,2481.3,214.92,-20.247,224.91,20.478,522.9,216.01,565.76,22.446,66.301,3.0714,28.612,-80.595,9.7846,0.28529,0,0.0023172,-0.0017793,28236,0,47.74,0.26562,104.18,80.101,3.8223,0.68256,44283884,0,306.67,0.62466,0.62482,0.335,0.1091,0.18056,0.045479,0.17345,-4.5935e-5,0,0,0,0,3.7458e-5,0.026967,6.2992,201.06,72.111,30.447,NaN,-1.1284,748.63,330.62,0.05,0.084129
15.411,2492,213.91,-20.079,223.9,20.323,525.89,217.44,569.07,22.464,66.146,3.1403,28.612,-80.595,9.7845,0.16558,0,0.0040842,-0.0017564,28236,0,47.74,0.26562,104.39,80.101,3.8562,0.67966,4.405e7,0,303.25,0.62392,0.62398,0.33514,0.10873,0.18005,0.02621,0.10087,-1.0104e-4,0,0,0,0,1.1739e-4,0.026842,6.2992,201.06,72.111,30.229,NaN,-1.1981,747.59,330.57,0.05,0.084277
15.461,2502.7,212.91,-19.928,222.9,20.182,528.87,218.87,572.37,22.482,65.988,3.1924,28.612,-80.595,9.7845,0.080292,0,0.0051291,-0.0016557,28236,0,47.74,0.26562,104.54,80.101,3.8802,0.67669,43811758,0,299.81,0.62317,0.62318,0.33528,0.10836,0.17953,0.012644,0.048656,-3.2608e-4,0,0,0,0,1.8682e-4,0.026718,6.2992,201.06,72.123,29.941,NaN,-1.2675,746.58,330.53,0.05,0.084482
15.511,2513.3,211.92,-19.765,221.91,20.041,531.84,220.29,575.66,22.5,65.826,3.3117,28.612,-80.595,9.7845,0.05205,0,-0.0050467,0.0021282,28236,0,47.74,0.26562,104.59,80.101,3.8872,0.6738,43582275,0,296.52,0.62243,0.62244,0.33542,0.108,0.17902,0.0081817,0.03195,-2.695e-4,0,0,0,0,-1.8246e-4,0.026597,6.2992,201.06,72.14,29.622,NaN,-1.3365,745.61,330.49,0.05,0.084693
15.561,2523.9,210.93,-19.617,220.92,19.911,534.8,221.71,578.94,22.517,65.66,3.4094,28.612,-80.595,9.7844,0.15281,0,-0.0043256,0.0019553,28236,0,47.74,0.26562,104.39,80.101,3.8554,0.67089,43351927,0,293.25,0.6217,0.62174,0.33555,0.10763,0.17851,0.024154,0.093572,-1.8559e-4,0,0,0,0,-1.3525e-4,0.026477,6.2992,201.06,72.152,29.321,NaN,-1.4052,744.64,330.45,0.05,0.084881
15.611,2534.4,209.96,-19.477,219.93,19.789,537.76,223.13,582.21,22.534,65.49,3.5017,28.612,-80.594,9.7844,0.2411,0,-0.0028259,0.0019275,28236,0,47.74,0.26562,104.21,80.101,3.8277,0.66802,43124491,0,290.06,0.62097,0.62109,0.33569,0.10727,0.17801,0.038294,0.14664,-5.1174e-4,0,0,0,0,-5.8234e-5,0.026359,6.2992,201.06,72.153,29.079,NaN,-1.4736,743.68,330.41,0.05,0.085192
15.661,2544.9,208.99,-19.355,218.96,19.673,540.71,224.53,585.48,22.551,65.318,3.526,28.612,-80.594,9.7844,0.28061,0,-7.9136e-4,0.0019221,28236,0,47.74,0.26562,104.13,80.101,3.8146,0.66514,42896973,0,286.88,0.62025,0.6204,0.33582,0.10691,0.17751,0.04466,0.17044,-2.3185e-4,0,0,0,0,-4.6077e-6,0.026242,6.2992,201.06,72.139,28.93,NaN,-1.5417,742.72,330.36,0.05,0.085397
15.711,2555.3,208.02,-19.263,217.98,19.563,543.66,225.94,588.74,22.567,65.149,3.4101,28.612,-80.594,9.7843,0.22775,0,0.0010851,0.001927,28236,0,47.74,0.26562,104.22,80.101,3.8287,0.66217,42664485,0,283.6,0.61951,0.61961,0.33596,0.10654,0.177,0.03613,0.1387,-2.0962e-4,0,0,0,0,8.7427e-6,0.026126,6.2992,201.06,72.107,28.886,NaN,-1.6094,741.77,330.32,0.05,0.085672
15.761,2565.7,207.06,-19.164,217.02,19.455,546.59,227.33,591.99,22.583,64.984,3.3546,28.612,-80.594,9.7843,0.2105,0,0.0026905,0.001932,28236,0,47.74,0.26562,104.24,80.101,3.8323,0.65934,42441113,0,280.49,0.6188,0.61888,0.33609,0.10619,0.17651,0.033353,0.12777,-1.0138e-4,0,0,0,0,5.423e-5,0.02601,6.2992,201.06,72.06,28.929,NaN,-1.6769,740.82,330.28,0.05,0.085957
15.811,2576,206.1,-19.066,216.06,19.35,549.53,228.73,595.23,22.598,64.82,3.3003,28.612,-80.594,9.7843,0.19126,0,0.0041867,0.0019433,28236,0,47.74,0.26562,104.27,80.101,3.8367,0.65656,42222178,0,277.46,0.61811,0.61818,0.33622,0.10584,0.17604,0.030266,0.11593,3.4643e-4,0,0,0,0,1.3245e-4,0.025894,6.2992,201.06,72,29.051,NaN,-1.744,739.87,330.24,0.05,0.086125
15.861,2586.3,205.15,-18.985,215.1,19.251,552.45,230.12,598.46,22.614,64.66,3.1857,28.612,-80.594,9.7842,0.12457,0,0.0053148,0.0019462,28236,0,47.74,0.26562,104.39,80.101,3.8551,0.65376,42001897,0,274.42,0.61741,0.61744,0.33635,0.1055,0.17556,0.019632,0.075876,1.3976e-4,0,0,0,0,2.1534e-4,0.025779,6.2992,201.06,71.928,29.242,NaN,-1.8109,738.93,330.2,0.05,0.086275
15.911,2596.5,204.21,-18.907,214.15,19.156,555.37,231.5,601.69,22.628,64.505,3.0769,28.612,-80.594,9.7842,0.054369,0,0.0060023,0.0019529,28236,0,47.74,0.26562,104.51,80.101,3.8749,0.651,41784351,0,271.45,0.61672,0.61673,0.33648,0.10515,0.17509,0.0085323,0.032875,-2.1501e-4,0,0,0,0,2.7706e-4,0.025664,6.2992,201.06,71.847,29.476,NaN,-1.8774,738,330.16,0.05,0.086424
15.961,2606.7,203.26,-18.848,213.21,19.073,558.28,232.88,604.9,22.643,64.355,2.9157,28.612,-80.594,9.7842,0.075808,0,-0.005886,-0.0020102,28236,0,47.74,0.26562,104.46,80.101,3.867,0.64814,41561768,0,268.43,0.61601,0.61603,0.33661,0.1048,0.17461,0.011909,0.046693,2.8348e-5,0,0,0,0,-2.6884e-4,0.025548,6.2992,201.06,71.764,29.726,NaN,-1.9436,737.06,330.12,0.05,0.086572
16.011,2616.8,202.32,-18.781,212.27,18.99,561.18,234.26,608.11,22.657,64.212,2.8099,28.612,-80.594,9.7841,0.17079,0,-0.005009,-0.0020027,28236,0,47.74,0.26562,104.27,80.101,3.8372,0.64534,41343214,0,265.5,0.61532,0.61538,0.33673,0.10445,0.17414,0.026971,0.1038,4.853e-4,0,0,0,0,-1.9643e-4,0.025432,6.2992,201.06,71.685,29.947,NaN,-2.0095,736.14,330.08,0.05,0.086721
16.061,2626.9,201.38,-18.706,211.33,18.905,564.08,235.63,611.32,22.671,64.074,2.7368,28.612,-80.594,9.7841,0.23969,0,-0.0035718,-0.0020034,28236,0,47.74,0.26562,104.14,80.101,3.8154,0.64257,41126365,0,262.62,0.61464,0.61475,0.33686,0.1041,0.17368,0.037994,0.14477,-4.0303e-4,0,0,0,0,-1.0078e-4,0.025316,6.2992,201.06,71.616,30.108,NaN,-2.0751,735.21,330.04,0.05,0.086868
16.111,2637,200.45,-18.624,210.4,18.817,566.97,237,614.51,22.685,63.94,2.6834,28.612,-80.594,9.7841,0.28887,0,-0.0017576,-0.0020078,28236,0,47.74,0.26562,104.04,80.101,3.7996,0.63978,4.091e7,0,259.76,0.61396,0.61411,0.33699,0.10376,0.17321,0.045908,0.17482,4.6325e-4,0,0,0,0,-2.4621e-5,0.0252,6.2992,201.06,71.56,30.187,NaN,-2.1404,734.29,330,0.05,0.087057
16.161,2647,199.52,-18.532,209.48,18.721,569.86,238.37,617.7,22.699,63.809,2.6509,28.612,-80.594,9.784,0.30616,0,3.3094e-4,-0.0020093,28236,0,47.74,0.26562,104,80.101,3.7932,0.637,40693829,0,256.91,0.61327,0.61345,0.33711,0.10341,0.17275,0.048695,0.18466,4.863e-4,0,0,0,0,8.8069e-7,0.025084,6.2992,201.06,71.523,30.167,NaN,-2.2054,733.38,329.96,0.05,0.087205
16.211,2656.9,198.6,-18.41,208.56,18.603,572.74,239.74,620.89,22.713,63.677,2.6733,28.612,-80.594,9.784,0.23234,0,0.0021168,-0.002008,28236,0,47.74,0.26562,104.12,80.101,3.8137,0.63434,40485687,0,254.15,0.61262,0.61273,0.33723,0.10308,0.17231,0.036791,0.14004,-2.7152e-4,0,0,0,0,3.6343e-5,0.024969,6.2992,201.06,71.502,30.049,NaN,-2.2701,732.47,329.92,0.05,0.087352
16.261,2666.8,197.68,-18.294,207.64,18.49,575.61,241.1,624.06,22.727,63.544,2.6884,28.612,-80.594,9.784,0.17618,0,0.0035315,-0.0019942,28236,0,47.74,0.26562,104.22,80.101,3.829,0.63161,40274007,0,251.36,0.61196,0.61202,0.33735,0.10275,0.17186,0.027803,0.1064,-4.3563e-4,0,0,0,0,1.0206e-4,0.024855,6.2992,201.06,71.495,29.853,NaN,-2.3345,731.56,329.88,0.05,0.087499
16.311,2676.7,196.77,-18.162,206.73,18.371,578.48,242.47,627.24,22.741,63.407,2.7603,28.612,-80.594,9.784,0.059299,0,0.0043371,-0.0018805,28236,0,47.74,0.26562,104.43,80.101,3.8628,0.62897,40068509,0,248.68,0.61132,0.61132,0.33747,0.10242,0.17143,0.0092934,0.035936,3.9526e-4,0,0,0,0,1.5526e-4,0.024743,6.2992,201.06,71.497,29.601,NaN,-2.3986,730.66,329.85,0.05,0.087646
16.361,2686.5,195.86,-18.048,205.83,18.263,581.34,243.83,630.4,22.754,63.268,2.7956,28.612,-80.594,9.7839,0.0086417,0,-0.0034743,0.0034074,28236,0,47.74,0.26562,104.52,80.101,3.8769,0.62625,39858366,0,245.96,0.61066,0.61066,0.33759,0.10208,0.17099,0.0013501,0.0053086,3.3567e-4,0,0,0,0,-1.0052e-4,0.024632,6.2992,201.06,71.502,29.327,NaN,-2.4624,729.76,329.81,0.05,0.087794
16.411,2696.3,194.96,-17.944,204.93,18.161,584.19,245.18,633.56,22.768,63.129,2.803,28.612,-80.594,9.7839,0.045589,0,-0.0040699,0.0024001,28236,0,47.74,0.26562,104.44,80.101,3.8644,0.6235,39646516,0,243.24,0.60999,0.61,0.33771,0.10175,0.17054,0.0071362,0.027829,-1.0031e-4,0,0,0,0,-1.3919e-4,0.024523,6.2992,201.06,71.505,29.055,NaN,-2.5259,728.87,329.77,0.05,0.087941
16.461,2706,194.07,-17.836,204.04,18.06,587.04,246.53,636.7,22.781,62.989,2.8352,28.612,-80.594,9.7839,0.10424,0,-0.0036941,0.0022449,28236,0,47.74,0.26562,104.33,80.101,3.8456,0.62081,39439098,0,240.6,0.60934,0.60936,0.33783,0.10141,0.1701,0.016369,0.063155,9.834e-5,0,0,0,0,-1.157e-4,0.024414,6.2992,201.06,71.506,28.797,NaN,-2.5891,727.98,329.73,0.05,0.088088
16.511,2715.7,193.18,-17.724,203.15,17.96,589.88,247.88,639.85,22.793,62.847,2.9031,28.612,-80.594,9.7838,0.18953,0,-0.0028201,0.0021903,28236,0,47.74,0.26562,104.16,80.101,3.8189,0.6182,39237366,0,238.07,0.60871,0.60878,0.33794,0.10109,0.16968,0.029904,0.11438,-1.2257e-4,0,0,0,0,-6.8015e-5,0.024306,6.2992,201.06,71.5,28.572,NaN,-2.652,727.09,329.69,0.05,0.088235
16.561,2725.3,192.3,-17.616,202.26,17.865,592.72,249.23,642.98,22.806,62.703,2.9682,28.612,-80.594,9.7838,0.26598,0,-0.0013414,0.002171,28236,0,47.74,0.26562,104.01,80.101,3.7952,0.61563,39038543,0,235.59,0.6081,0.60823,0.33805,0.10078,0.16927,0.042143,0.16042,1.573e-4,0,0,0,0,-1.5521e-5,0.0242,6.2992,201.06,71.484,28.407,NaN,-2.7147,726.21,329.65,0.05,0.088383
16.611,2734.9,191.42,-17.534,201.38,17.776,595.55,250.57,646.11,22.818,62.559,2.9227,28.612,-80.594,9.7838,0.25256,0,2.0493e-4,0.0021728,28236,0,47.74,0.26562,104.03,80.101,3.798,0.61297,38834393,0,233.03,0.60746,0.60758,0.33817,0.10045,0.16885,0.039978,0.15158,1.2915e-4,0,0,0,0,3.6547e-7,0.024094,6.2992,201.06,71.454,28.321,NaN,-2.777,725.33,329.62,0.05,0.088859
16.661,2744.5,190.54,-17.433,200.51,17.687,598.37,251.9,649.23,22.83,62.416,2.985,28.612,-80.594,9.7837,0.32066,0,0.00198,0.0021796,28236,0,47.74,0.26562,103.89,80.101,3.7769,0.61051,38643417,0,230.69,0.60687,0.60706,0.33827,0.10015,0.16845,0.050947,0.19219,-2.9247e-5,0,0,0,0,3.4401e-5,0.023989,6.2992,201.06,71.411,28.317,NaN,-2.8391,724.46,329.58,0.05,0.089209
16.711,2754,189.67,-17.353,199.63,17.602,601.19,253.23,652.35,22.842,62.271,2.9528,28.612,-80.594,9.7837,0.31368,0,0.0039335,0.0021833,28236,0,47.74,0.26562,103.9,80.101,3.7779,0.608,38449376,0,228.29,0.60627,0.60646,0.33838,0.099838,0.16806,0.04981,0.18822,-2.1997e-4,0,0,0,0,1.3693e-4,0.023885,6.2992,201.06,71.351,28.407,NaN,-2.9009,723.59,329.54,0.05,0.089445
16.761,2763.4,188.81,-17.291,198.77,17.522,604,254.56,655.45,22.853,62.13,2.8406,28.612,-80.594,9.7837,0.24001,0,0.0055995,0.0021783,28236,0,47.74,0.26562,104.03,80.101,3.7984,0.60544,38252822,0,225.85,0.60566,0.60577,0.33849,0.099524,0.16765,0.037945,0.14338,-2.5061e-4,0,0,0,0,2.7989e-4,0.023781,6.2992,201.06,71.276,28.588,NaN,-2.9624,722.73,329.5,0.05,0.089637
16.811,2772.9,187.95,-17.237,197.91,17.448,606.81,255.88,658.56,22.864,61.994,2.7113,28.612,-80.594,9.7837,0.14173,0,0.006778,0.0021608,28236,0,47.74,0.26562,104.2,80.101,3.8265,0.60289,38057355,0,223.43,0.60506,0.6051,0.3386,0.099211,0.16725,0.022277,0.08508,-1.5062e-4,0,0,0,0,4.1367e-4,0.023677,6.2992,201.06,71.189,28.838,NaN,-3.0236,721.86,329.47,0.05,0.089796
16.861,2782.2,187.08,-17.192,197.05,17.383,609.61,257.2,661.65,22.875,61.863,2.5672,28.612,-80.594,9.7836,0.012261,0,0.0073544,0.0014018,28236,0,47.74,0.26562,104.44,80.101,3.8643,0.60031,37860920,0,221.03,0.60445,0.60445,0.33871,0.098896,0.16685,0.0019125,0.0072514,-4.3528e-4,0,0,0,0,4.9131e-4,0.023573,6.2992,201.06,71.094,29.125,NaN,-3.0846,721.01,329.43,0.05,0.089972
16.911,2791.6,186.23,-17.126,196.19,17.31,612.41,258.52,664.74,22.886,61.736,2.5144,28.612,-80.594,9.7836,0.031852,0,-0.007052,-0.0024752,28236,0,47.74,0.26562,104.4,80.101,3.8574,0.5979,37674778,0,218.79,0.60388,0.60388,0.33881,0.098601,0.16647,0.004973,0.019891,3.85e-4,0,0,0,0,-4.555e-4,0.023468,6.2992,201.06,70.997,29.416,NaN,-3.1452,720.15,329.39,0.05,0.090129
16.961,2800.9,185.37,-17.081,195.34,17.25,615.2,259.83,667.82,22.897,61.613,2.4099,28.612,-80.594,9.7836,0.14727,0,-0.0065736,-0.0023081,28236,0,47.74,0.26562,104.17,80.101,3.8217,0.59536,37481490,0,216.48,0.60328,0.60332,0.33891,0.098291,0.16608,0.023143,0.088823,-2.4773e-5,0,0,0,0,-3.9926e-4,0.023363,6.2992,201.06,70.902,29.691,NaN,-3.2056,719.3,329.36,0.05,0.090284
17.011,2810.1,184.52,-17.024,194.5,17.185,617.98,261.14,670.89,22.907,61.495,2.3504,28.612,-80.594,9.7835,0.21533,0,-0.0055021,-0.0022958,28236,0,47.74,0.26562,104.04,80.101,3.8004,0.59289,37292491,0,214.24,0.6027,0.60279,0.33902,0.097989,0.1657,0.033966,0.1295,-3.2116e-5,0,0,0,0,-2.8211e-4,0.023258,6.2992,201.06,70.814,29.925,NaN,-3.2657,718.46,329.32,0.05,0.09053
17.061,2819.3,183.67,-16.954,193.65,17.112,620.76,262.45,673.96,22.918,61.378,2.3224,28.612,-80.594,9.7835,0.23679,0,-0.0042547,-0.002297,28236,0,47.74,0.26562,103.99,80.101,3.7931,0.59046,37107186,0,212.05,0.60213,0.60224,0.33912,0.097693,0.16532,0.037391,0.14237,-3.2464e-4,0,0,0,0,-1.7012e-4,0.023153,6.2992,201.06,70.736,30.099,NaN,-3.3255,717.61,329.28,0.05,0.090918
17.111,2828.5,182.82,-16.894,192.81,17.046,623.54,263.75,677.03,22.928,61.264,2.2762,28.612,-80.594,9.7835,0.29292,0,-0.002724,-0.0022995,28236,0,47.74,0.26562,103.88,80.101,3.7756,0.58795,36916558,0,209.82,0.60155,0.60171,0.33922,0.097386,0.16494,0.046395,0.17573,-4.092e-4,0,0,0,0,-7.0346e-5,0.023048,6.2992,201.06,70.669,30.207,NaN,-3.3851,716.78,329.25,0.05,0.091259
17.161,2837.6,181.98,-16.815,191.98,16.967,626.31,265.06,680.08,22.938,61.152,2.2641,28.612,-80.594,9.7835,0.2835,0,-0.0011648,-0.0023042,28236,0,47.74,0.26562,103.9,80.101,3.7774,0.58551,36730949,0,207.64,0.60098,0.60113,0.33932,0.097089,0.16457,0.044872,0.16964,1.8049e-4,0,0,0,0,-1.2972e-5,0.022944,6.2992,201.06,70.616,30.239,NaN,-3.4444,715.94,329.21,0.05,0.091474
17.211,2846.7,181.14,-16.754,191.15,16.901,629.07,266.36,683.14,22.949,61.041,2.2208,28.612,-80.594,9.7834,0.33912,0,5.6315e-4,-0.0023068,28236,0,47.74,0.26562,103.79,80.101,3.7601,0.58292,36536488,0,205.39,0.60038,0.60059,0.33943,0.096774,0.16417,0.053837,0.20233,3.4664e-4,0,0,0,0,3.0599e-6,0.02284,6.2992,201.06,70.577,30.195,NaN,-3.5034,715.11,329.18,0.05,0.091645
17.261,2855.7,180.31,-16.67,190.32,16.816,631.83,267.66,686.18,22.959,60.932,2.2131,28.612,-80.594,9.7834,0.31347,0,0.0024229,-0.0023044,28236,0,47.74,0.26562,103.83,80.101,3.7666,0.58043,36348166,0,203.19,0.5998,0.59998,0.33953,0.09647,0.1638,0.049684,0.18747,7.6288e-5,0,0,0,0,5.7144e-5,0.022736,6.2992,201.06,70.553,30.064,NaN,-3.5621,714.29,329.14,0.05,0.091813
17.311,2864.7,179.47,-16.552,189.5,16.708,634.58,268.96,689.22,22.969,60.821,2.2766,28.612,-80.593,9.7834,0.16005,0,0.0036692,-0.0022682,28236,0,47.74,0.26562,104.11,80.101,3.811,0.57811,36171574,0,201.12,0.59926,0.59931,0.33962,0.096189,0.16345,0.025142,0.095803,4.3881e-5,0,0,0,0,1.3213e-4,0.022634,6.2992,201.06,70.543,29.857,NaN,-3.6206,713.46,329.1,0.05,0.091983
17.361,2873.7,178.65,-16.457,188.68,16.618,637.33,270.26,692.26,22.979,60.706,2.3075,28.612,-80.593,9.7834,0.082014,0,0.0044369,-0.0021545,28236,0,47.74,0.26562,104.25,80.101,3.8333,0.57566,35986735,0,198.98,0.5987,0.59871,0.33972,0.095891,0.16308,0.012823,0.048827,1.9006e-4,0,0,0,0,1.9489e-4,0.022533,6.2992,201.06,70.54,29.606,NaN,-3.6788,712.64,329.07,0.05,0.092166
17.411,2882.6,177.83,-16.338,187.87,16.518,640.07,271.55,695.29,22.989,60.588,2.4363,28.612,-80.593,9.7833,0.10409,0,-0.0041604,0.0025484,28236,0,47.74,0.26562,104.2,80.101,3.8259,0.57339,35813887,0,197.02,0.59817,0.59819,0.33982,0.095616,0.16274,0.016293,0.062026,-5.5691e-4,0,0,0,0,-1.7275e-4,0.022433,6.2992,201.06,70.54,29.337,NaN,-3.7367,711.83,329.03,0.05,0.092505
17.461,2891.4,177.02,-16.234,187.06,16.432,642.81,272.84,698.31,22.999,60.465,2.5435,28.612,-80.593,9.7833,0.23873,0,-0.0032782,0.0024669,28236,0,47.74,0.26562,103.94,80.101,3.785,0.57107,35638145,0,195.07,0.59764,0.59774,0.33991,0.095334,0.1624,0.037653,0.1431,-2.7098e-4,0,0,0,0,-1.0816e-4,0.022335,6.2992,201.06,70.534,29.093,NaN,-3.7944,711.02,329,0.05,0.092775
