# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
213.06,3048.2,-5.6363,-0.020118,5.6273,0.1905,1365.2,2.1518,1365.2,0.090309,2.0668,0.18943,28.61,-80.586,9.7828,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017137,1053061,0,275.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.8631e-4,NaN,NaN,NaN,NaN,2.0527,-4.8315,696.65,328.37,0.5,0.36698
213.56,3045.4,-5.6277,0.017304,5.6372,0.17656,1364.1,2.1517,1364.1,0.090375,1.9789,0.17571,28.61,-80.586,9.7828,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017167,1055157,0,276.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.8206e-4,NaN,NaN,NaN,NaN,1.9661,-4.8132,696.9,328.38,0.5,0.36701
214.06,3042.6,-5.6279,-4.6326e-4,5.6341,0.46733,1363.2,2.1517,1363.2,0.090435,1.7453,0.46733,28.61,-80.586,9.7828,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017156,1054809,0,276.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7618e-4,NaN,NaN,NaN,NaN,1.7105,-4.7949,697.14,328.39,0.5,0.36704
214.56,3039.7,-5.628,-1.1372e-4,5.6325,0.39348,1362.3,2.1516,1362.3,0.090494,1.942,0.39348,28.61,-80.586,9.7828,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017151,1054752,0,276.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.642e-4,NaN,NaN,NaN,NaN,1.9721,-4.7766,697.39,328.4,0.5,0.36711
215.06,3036.9,-5.6304,-0.004885,5.6281,0.06136,1361.3,2.1516,1361.3,0.090557,1.9114,0.061165,28.61,-80.586,9.7828,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017137,1054169,0,276.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7423e-4,NaN,NaN,NaN,NaN,1.9072,-4.7583,697.63,328.42,0.5,0.36729
215.56,3034.1,-5.6261,0.0086412,5.6318,0.21958,1360.3,2.1516,1360.3,0.090621,2.0211,0.21941,28.61,-80.586,9.7828,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017148,1055114,0,276.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.729e-4,NaN,NaN,NaN,NaN,2.038,-4.74,697.88,328.43,0.5,0.36732
216.06,3031.3,-5.6276,-0.0030021,5.6279,0.24497,1359.3,2.1515,1359.3,0.090688,2.1436,0.24495,28.61,-80.586,9.7829,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017135,1054612,0,276.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7831e-4,NaN,NaN,NaN,NaN,2.1625,-4.7218,698.12,328.44,0.5,0.36754
216.56,3028.5,-5.6129,0.029393,5.6434,0.73741,1358.3,2.1515,1358.3,0.090752,1.7752,0.73683,28.61,-80.586,9.7829,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017182,1057766,0,277.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.8542e-4,NaN,NaN,NaN,NaN,1.7214,-4.7035,698.37,328.45,0.5,0.36758
217.06,3025.7,-5.636,-0.046238,5.613,0.08039,1357.4,2.1514,1357.4,0.090809,1.7423,0.065761,28.61,-80.586,9.7829,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017089,1052311,0,274.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6385e-4,NaN,NaN,NaN,NaN,1.7377,-4.6852,698.61,328.46,0.5,0.36762
217.56,3022.9,-5.6133,0.045497,5.6411,0.42008,1356.6,2.1514,1356.6,0.090862,1.5335,0.41761,28.61,-80.586,9.7829,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017174,1057813,0,277.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6503e-4,NaN,NaN,NaN,NaN,1.5032,-4.6669,698.85,328.47,0.5,0.36766
218.06,3020.1,-5.625,-0.023411,5.6227,0.56492,1355.8,2.1514,1355.8,0.090917,1.8157,0.56443,28.61,-80.586,9.7829,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017117,1054601,0,276.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5268e-4,NaN,NaN,NaN,NaN,1.8586,-4.6486,699.1,328.48,0.5,0.3677
218.56,3017.2,-5.6223,0.005306,5.6259,0.17696,1354.9,2.1513,1354.9,0.090975,1.7273,0.17688,28.61,-80.586,9.7829,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017126,1055444,0,276.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6733e-4,NaN,NaN,NaN,NaN,1.7145,-4.6304,699.34,328.49,0.5,0.36773
219.06,3014.4,-5.6233,-0.0020143,5.6227,0.12153,1354,2.1513,1354,0.091033,1.788,0.12152,28.61,-80.586,9.7829,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017116,1055098,0,276.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6265e-4,NaN,NaN,NaN,NaN,1.7975,-4.6121,699.59,328.5,0.5,0.36776
219.56,3011.6,-5.6196,0.0073548,5.6255,0.27506,1353.1,2.1513,1353.1,0.091094,1.9255,0.27496,28.61,-80.586,9.7829,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017124,1055864,0,276.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6575e-4,NaN,NaN,NaN,NaN,1.9464,-4.5938,699.83,328.52,0.5,0.3678
220.06,3008.8,-5.6225,-0.0057353,5.6201,0.12681,1352.1,2.1512,1352.1,0.091158,1.9889,0.12668,28.61,-80.586,9.7829,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017107,1055085,0,276.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7236e-4,NaN,NaN,NaN,NaN,1.9987,-4.5756,700.08,328.53,0.5,0.36785
220.56,3006,-5.6177,0.0096424,5.6245,0.26061,1351.1,2.1512,1351.1,0.091226,2.1191,0.26043,28.61,-80.586,9.7829,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.01712,1056149,0,276.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7611e-4,NaN,NaN,NaN,NaN,2.1388,-4.5573,700.32,328.54,0.5,0.36789
221.06,3003.2,-5.6213,-0.0072929,5.618,0.10701,1350,2.1512,1350,0.091295,2.0657,0.10676,28.61,-80.586,9.7829,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017099,1055171,0,276.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.8284e-4,NaN,NaN,NaN,NaN,2.0581,-4.539,700.56,328.55,0.5,0.36793
221.56,3000.4,-5.6164,0.0097783,5.6226,0.20819,1349,2.1511,1349,0.091365,2.1697,0.20796,28.61,-80.586,9.783,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017113,1056273,0,276.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.8023e-4,NaN,NaN,NaN,NaN,2.1855,-4.5208,700.81,328.56,0.5,0.36797
222.06,2997.6,-5.6161,7.5911e-4,5.6207,0.38356,1348,2.1511,1348,0.091433,1.9779,0.38356,28.61,-80.586,9.783,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017107,1056162,0,276.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.8564e-4,NaN,NaN,NaN,NaN,1.9499,-4.5025,701.05,328.57,0.5,0.368
222.56,2994.8,-5.6172,-0.0022696,5.6177,0.23957,1347,2.151,1347,0.091496,1.8581,0.23956,28.61,-80.586,9.783,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017097,1055854,0,276.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7475e-4,NaN,NaN,NaN,NaN,1.8407,-4.4843,701.31,328.58,0.5,0.36803
223.06,2992,-5.6164,0.0016771,5.6172,0.016848,1346.1,2.151,1346.1,0.091558,1.8665,0.016764,28.61,-80.586,9.783,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017095,1056013,0,276.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6855e-4,NaN,NaN,NaN,NaN,1.8682,-4.466,701.56,328.59,0.5,0.36807
223.56,2989.2,-5.6124,0.007994,5.62,0.352,1345.1,2.151,1345.1,0.091623,2.0425,0.35191,28.61,-80.586,9.783,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017103,1056797,0,276.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6888e-4,NaN,NaN,NaN,NaN,2.0688,-4.4477,701.82,328.6,0.5,0.3681
224.06,2986.3,-5.6168,-0.0089363,5.6126,0.08925,1344.1,2.1509,1344.1,0.091692,2.0869,0.088801,28.61,-80.586,9.783,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.01708,1055664,0,275.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7787e-4,NaN,NaN,NaN,NaN,2.0939,-4.4295,702.08,328.61,0.5,0.36814
224.56,2983.5,-5.6068,0.020044,5.6231,0.46258,1342.9,2.1509,1343,0.091765,2.3179,0.46215,28.61,-80.586,9.783,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017111,1057896,0,277.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.809e-4,NaN,NaN,NaN,NaN,2.3521,-4.4112,702.33,328.63,0.5,0.36818
225.06,2980.7,-5.6168,-0.019978,5.6085,0.23707,1341.8,2.1508,1341.8,0.091844,2.436,0.23623,28.61,-80.586,9.783,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017066,1055401,0,275.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9347e-4,NaN,NaN,NaN,NaN,2.454,-4.393,702.59,328.64,0.5,0.36822
225.52,2978.2,-5.5828,0.074044,5.6507,1.0881,1340.8,2.1508,1340.8,0.091911,1.9372,1.0856,28.61,-80.586,9.783,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017194,1063613,0,279.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0211e-4,NaN,NaN,NaN,NaN,1.8178,-4.3748,702.85,328.65,0.4595,0.36825
226.02,2975.4,-5.6328,-0.10012,5.5832,0.15783,1339.8,2.1507,1339.8,0.091977,1.9982,0.12201,28.61,-80.586,9.783,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.016988,1051144,0,273.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6859e-4,NaN,NaN,NaN,NaN,2.008,-4.358,703.08,328.66,0.5,0.36829
226.52,2972.6,-5.5946,0.076439,5.6328,0.07677,1338.8,2.1507,1338.8,0.092044,1.9946,0.0071241,28.61,-80.586,9.783,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017138,1060743,0,278.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7785e-4,NaN,NaN,NaN,NaN,1.9945,-4.3398,703.34,328.67,0.5,0.36832
227.02,2969.7,-5.6215,-0.053876,5.5947,0.076018,1337.8,2.1507,1337.8,0.09211,1.9678,0.053629,28.61,-80.586,9.783,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017022,1053818,0,274.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7312e-4,NaN,NaN,NaN,NaN,1.9642,-4.3216,703.6,328.68,0.5,0.36836
227.52,2966.9,-5.5924,0.058273,5.6304,0.55492,1336.7,2.1506,1336.7,0.092181,2.2438,0.55185,28.61,-80.586,9.7831,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.01713,1060803,0,278.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7486e-4,NaN,NaN,NaN,NaN,2.2835,-4.3034,703.85,328.69,0.5,0.36841
228.02,2964.1,-5.6165,-0.048225,5.5968,0.3886,1335.6,2.1506,1335.6,0.09226,2.4366,0.3856,28.61,-80.586,9.7831,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017027,1054732,0,275.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.8725e-4,NaN,NaN,NaN,NaN,2.4657,-4.2851,704.11,328.7,0.5,0.36851
228.45,2961.8,-5.5741,0.1001,5.656,1.1789,1334.6,2.1505,1334.6,0.092323,1.9384,1.1747,28.61,-80.586,9.7831,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017207,1066147,0,281.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0211e-4,NaN,NaN,NaN,NaN,1.7694,-4.2669,704.37,328.71,0.42411,0.36858
228.95,2959,-5.6304,-0.11268,5.575,0.21112,1333.6,2.1505,1333.6,0.092389,2.0276,0.17854,28.61,-80.586,9.7831,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.01696,1051098,0,273.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6762e-4,NaN,NaN,NaN,NaN,2.0417,-4.2515,704.58,328.72,0.5,0.36867
229.45,2956.2,-5.5856,0.089701,5.6331,0.31783,1332.7,2.1505,1332.7,0.092455,1.8752,0.3049,28.61,-80.586,9.7831,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017136,1062302,0,278.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7918e-4,NaN,NaN,NaN,NaN,1.8541,-4.2333,704.84,328.73,0.5,0.36871
229.95,2953.4,-5.6199,-0.068597,5.5856,0.083592,1331.7,2.1504,1331.7,0.092519,1.8991,0.047771,28.61,-80.586,9.7831,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.016991,1053609,0,274.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6565e-4,NaN,NaN,NaN,NaN,1.9031,-4.2151,705.1,328.74,0.5,0.36876
230.45,2950.6,-5.5894,0.060988,5.6239,0.38066,1330.8,2.1504,1330.8,0.09258,1.7112,0.37575,28.61,-80.586,9.7831,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017107,1061092,0,278.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.71e-4,NaN,NaN,NaN,NaN,1.685,-4.1968,705.35,328.76,0.5,0.3688
230.95,2947.8,-5.6052,-0.031651,5.5998,0.5953,1329.9,2.1503,1329.9,0.092643,2.0084,0.59446,28.61,-80.586,9.7831,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017033,1056788,0,275.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.579e-4,NaN,NaN,NaN,NaN,2.0523,-4.1786,705.61,328.77,0.5,0.36884
231.45,2945,-5.6004,0.0095091,5.6059,0.15174,1328.9,2.1503,1328.9,0.09271,1.9327,0.15144,28.61,-80.586,9.7831,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017051,1058193,0,276.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7513e-4,NaN,NaN,NaN,NaN,1.9221,-4.1604,705.86,328.78,0.5,0.36888
231.95,2942.2,-5.6012,-0.0015442,5.6026,0.2735,1327.9,2.1503,1327.9,0.092779,2.0694,0.27349,28.61,-80.586,9.7831,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.01704,1057842,0,276.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7046e-4,NaN,NaN,NaN,NaN,2.0897,-4.1422,706.12,328.79,0.5,0.36895
232.45,2939.4,-5.5989,0.0046124,5.6037,0.29455,1326.9,2.1502,1326.9,0.092847,1.9222,0.29452,28.61,-80.586,9.7831,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017043,1058305,0,276.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7807e-4,NaN,NaN,NaN,NaN,1.9013,-4.124,706.38,328.8,0.5,0.36899
232.95,2936.6,-5.5957,0.006479,5.6055,0.4751,1326,2.1502,1326,0.092908,1.6847,0.47506,28.61,-80.586,9.7831,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017048,1058890,0,276.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6971e-4,NaN,NaN,NaN,NaN,1.6509,-4.1058,706.63,328.81,0.5,0.36903
233.45,2933.8,-5.6019,-0.012563,5.5962,0.1327,1325.1,2.1502,1325.1,0.092967,1.7507,0.1321,28.61,-80.586,9.7832,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017019,1057390,0,275.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5739e-4,NaN,NaN,NaN,NaN,1.7607,-4.0876,706.89,328.82,0.5,0.36907
233.95,2931,-5.5936,0.016648,5.605,0.32162,1324.2,2.1501,1324.2,0.09303,1.9113,0.32119,28.61,-80.586,9.7832,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017045,1059306,0,276.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6133e-4,NaN,NaN,NaN,NaN,1.9347,-4.0694,707.14,328.83,0.5,0.36911
234.45,2928.2,-5.6007,-0.014231,5.594,0.11012,1323.3,2.1501,1323.3,0.093094,1.8567,0.10919,28.61,-80.586,9.7832,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017011,1057483,0,275.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6851e-4,NaN,NaN,NaN,NaN,1.8492,-4.0512,707.4,328.84,0.5,0.36918
234.95,2925.4,-5.5943,0.012951,5.6008,0.034623,1322.4,2.15,1322.4,0.093158,1.8406,0.032109,28.61,-80.586,9.7832,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017031,1059024,0,276.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6651e-4,NaN,NaN,NaN,NaN,1.8388,-4.0331,707.66,328.85,0.5,0.36924
235.45,2922.6,-5.5901,0.0082463,5.6029,0.54411,1321.4,2.15,1321.4,0.093226,2.1127,0.54404,28.61,-80.586,9.7832,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017037,1059685,0,276.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6491e-4,NaN,NaN,NaN,NaN,2.1519,-4.0149,707.91,328.87,0.5,0.36928
235.95,2919.8,-5.5983,-0.016314,5.5913,0.2025,1320.3,2.15,1320.3,0.093297,2.0118,0.20184,28.61,-80.586,9.7832,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017001,1057748,0,275.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7923e-4,NaN,NaN,NaN,NaN,1.9976,-3.9967,708.17,328.88,0.5,0.36932
236.45,2917,-5.5887,0.019148,5.6018,0.34889,1319.4,2.1499,1319.4,0.093363,1.8376,0.34837,28.61,-80.586,9.7832,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017033,1.06e6,0,276.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.745e-4,NaN,NaN,NaN,NaN,1.8132,-3.9785,708.42,328.89,0.5,0.36935
236.95,2914.2,-5.591,-0.0045987,5.5962,0.50507,1318.4,2.1499,1318.4,0.093431,2.0901,0.50505,28.61,-80.586,9.7832,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017015,1059179,0,276.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6409e-4,NaN,NaN,NaN,NaN,2.1266,-3.9603,708.68,328.9,0.5,0.36939
237.45,2911.4,-5.5876,0.0068733,5.5988,0.51729,1317.4,2.1498,1317.4,0.093499,1.8315,0.51725,28.61,-80.587,9.7832,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017022,1059927,0,276.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7804e-4,NaN,NaN,NaN,NaN,1.7951,-3.9422,708.94,328.91,0.5,0.36943
237.95,2908.6,-5.5935,-0.011897,5.5899,0.27999,1316.5,2.1498,1316.5,0.093565,1.9713,0.27974,28.61,-80.587,9.7832,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.016995,1058494,0,276.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6364e-4,NaN,NaN,NaN,NaN,1.9918,-3.924,709.19,328.92,0.5,0.36947
238.45,2905.8,-5.5747,0.037738,5.6107,0.77067,1315.6,2.1498,1315.6,0.093626,1.5865,0.76974,28.61,-80.587,9.7832,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017057,1062682,0,278.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7172e-4,NaN,NaN,NaN,NaN,1.5333,-3.9058,709.45,328.93,0.5,0.36958
238.95,2903,-5.5976,-0.045859,5.5801,0.43289,1314.7,2.1497,1314.7,0.093685,1.8017,0.43045,28.61,-80.587,9.7833,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.016964,1057153,0,275.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5031e-4,NaN,NaN,NaN,NaN,1.8333,-3.8877,709.7,328.94,0.5,0.36962
239.45,2900.2,-5.5827,0.02968,5.5987,0.20085,1313.9,2.1497,1313.9,0.093746,1.7024,0.19864,28.61,-80.587,9.7833,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.01702,1060932,0,277.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6333e-4,NaN,NaN,NaN,NaN,1.6888,-3.8695,709.96,328.95,0.5,0.36966
239.95,2897.4,-5.5812,0.0031133,5.5968,0.6937,1312.9,2.1497,1312.9,0.093811,2.0492,0.69369,28.61,-80.587,9.7833,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017013,1060819,0,277.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5667e-4,NaN,NaN,NaN,NaN,2.0985,-3.8514,710.21,328.96,0.5,0.36973
240.45,2894.6,-5.593,-0.02371,5.5814,0.078129,1311.9,2.1496,1311.9,0.093882,2.012,0.074445,28.61,-80.587,9.7833,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.016966,1058147,0,275.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7456e-4,NaN,NaN,NaN,NaN,2.007,-3.8332,710.47,328.98,0.5,0.36982
240.95,2891.8,-5.5808,0.024502,5.5954,0.28532,1310.9,2.1496,1310.9,0.093955,2.1541,0.28427,28.61,-80.587,9.7833,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017008,1061065,0,277.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.7389e-4,NaN,NaN,NaN,NaN,2.1745,-3.8151,710.73,328.99,0.5,0.36989
