# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
87.93,3667.7,-5.8,0.065052,5.8367,0.37845,1327.8,2.0843,1327.8,0.089943,9.3829,0.37282,28.61,-80.586,9.7809,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017908,1036567,0,278.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015351,NaN,NaN,NaN,NaN,9.4178,-8.8586,643.57,325.93,0.5,0.24062
88.076,3666.8,-5.7313,0.47093,6.1096,3.4269,1326.4,2.0843,1326.4,0.090031,8.8876,3.3944,28.61,-80.586,9.7809,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.018744,1085293,0,304.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015569,NaN,NaN,NaN,NaN,7.4627,-8.8397,643.81,325.94,0.1459,0.24069
88.379,3665.1,-5.7735,-0.13953,5.8141,1.652,1323.8,2.0841,1323.8,0.090203,8.3894,1.6461,28.61,-80.586,9.7809,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017838,1032887,0,276.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014895,NaN,NaN,NaN,NaN,7.9095,-8.8343,643.88,325.95,0.30267,0.24075
88.879,3662.2,-5.8381,-0.12924,5.7768,0.34899,1319.6,2.084,1319.6,0.090485,8.5515,0.32417,28.61,-80.586,9.7809,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017723,1026399,0,272.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014295,NaN,NaN,NaN,NaN,8.5838,-8.823,644.03,325.95,0.5,0.24078
89.174,3660.5,-5.7722,0.22302,5.9196,1.6922,1317.1,2.0839,1317.1,0.090649,8.0559,1.6775,28.61,-80.587,9.7809,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.01816,1052029,0,286.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001454,NaN,NaN,NaN,NaN,7.5729,-8.8041,644.27,325.96,0.29547,0.24082
89.674,3657.6,-5.8309,-0.11743,5.7824,0.58629,1313.2,2.0837,1313.2,0.090915,7.7687,0.57441,28.61,-80.587,9.7809,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017739,1027797,0,273.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001388,NaN,NaN,NaN,NaN,7.7132,-8.7929,644.41,325.97,0.5,0.24086
90.174,3654.6,-5.7924,0.077124,5.8377,0.48009,1309.2,2.0835,1309.2,0.091181,8.0056,0.47386,28.61,-80.587,9.7809,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017908,1037881,0,278.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013568,NaN,NaN,NaN,NaN,8.0494,-8.7741,644.65,325.98,0.5,0.2409
90.4,3653.3,-5.7527,0.17593,5.9337,2.2186,1307.4,2.0834,1307.4,0.091308,8.504,2.2116,28.61,-80.587,9.781,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.018202,1055203,0,287.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013832,NaN,NaN,NaN,NaN,9.2927,-8.7552,644.89,325.99,0.22537,0.24093
90.682,3651.7,-5.7627,-0.035373,5.8469,1.7704,1304.9,2.0834,1304.9,0.091477,9.0039,1.77,28.61,-80.587,9.781,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017935,1039893,0,279.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014425,NaN,NaN,NaN,NaN,9.5494,-8.7467,644.99,326,0.28243,0.241
91.182,3648.8,-5.8237,-0.12195,5.7839,0.83924,1300.5,2.0832,1300.5,0.091778,8.5887,0.83033,28.61,-80.587,9.781,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017742,1028829,0,273.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015062,NaN,NaN,NaN,NaN,8.5089,-8.7362,645.13,326,0.5,0.24103
91.682,3645.9,-5.791,0.065406,5.8327,0.55103,1296.1,2.083,1296.1,0.092079,8.8623,0.54714,28.61,-80.587,9.781,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017891,1037756,0,278.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014577,NaN,NaN,NaN,NaN,8.9128,-8.7173,645.37,326.02,0.5,0.24109
92.182,3643,-5.8193,-0.056744,5.7911,0.085103,1291.7,2.0828,1291.7,0.092388,8.894,0.063423,28.61,-80.587,9.781,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017763,1030608,0,274.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014901,NaN,NaN,NaN,NaN,8.9005,-8.6985,645.61,326.03,0.5,0.24113
92.639,3640.4,-5.7732,0.10107,5.8547,1.0955,1287.7,2.0826,1287.7,0.092663,8.3962,1.0908,28.61,-80.587,9.781,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017957,1042172,0,280.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014959,NaN,NaN,NaN,NaN,8.252,-8.6796,645.85,326.04,0.45641,0.24117
93.139,3637.5,-5.823,-0.099548,5.7801,0.4818,1283.5,2.0825,1283.5,0.092963,8.6319,0.47141,28.61,-80.587,9.781,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017728,1029126,0,273.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014303,NaN,NaN,NaN,NaN,8.6777,-8.6624,646.06,326.05,0.5,0.2412
93.639,3634.6,-5.7932,0.059576,5.8231,0.087926,1279.2,2.0823,1279.2,0.093269,8.6642,0.064666,28.61,-80.587,9.781,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017859,1037041,0,277.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014631,NaN,NaN,NaN,NaN,8.6706,-8.6436,646.3,326.06,0.5,0.24122
94.139,3631.7,-5.8118,-0.037273,5.7937,0.13611,1274.8,2.0821,1274.9,0.093577,8.5987,0.13091,28.61,-80.587,9.781,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017768,1032056,0,275.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014652,NaN,NaN,NaN,NaN,8.5868,-8.6247,646.54,326.07,0.5,0.24124
94.639,3628.8,-5.7925,0.038757,5.8185,0.4719,1270.6,2.0819,1270.6,0.093881,8.3636,0.4703,28.61,-80.587,9.781,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017844,1036719,0,277.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014582,NaN,NaN,NaN,NaN,8.3208,-8.6058,646.78,326.08,0.5,0.24127
95.046,3626.4,-5.7757,0.041065,5.8376,1.2284,1267.1,2.0818,1267.1,0.094134,8.8633,1.2277,28.61,-80.587,9.781,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017902,1040378,0,279.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014275,NaN,NaN,NaN,NaN,9.0881,-8.587,647.02,326.1,0.40704,0.24131
95.546,3623.5,-5.8194,-0.087355,5.7765,0.17925,1262.7,2.0816,1262.7,0.094458,8.9416,0.15652,28.61,-80.587,9.781,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017714,1029693,0,273.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014892,NaN,NaN,NaN,NaN,8.957,-8.5717,647.21,326.1,0.5,0.24138
96.046,3620.6,-5.7796,0.079716,5.8302,0.60727,1258.3,2.0814,1258.3,0.094779,8.6406,0.60202,28.61,-80.587,9.781,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017878,1039523,0,278.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015019,NaN,NaN,NaN,NaN,8.5867,-8.5528,647.45,326.12,0.5,0.24143
96.546,3617.7,-5.8043,-0.049396,5.7919,0.63647,1253.9,2.0812,1253.9,0.095104,8.9578,0.63455,28.61,-80.587,9.7811,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.01776,1032933,0,275.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014613,NaN,NaN,NaN,NaN,9.0179,-8.534,647.69,326.13,0.5,0.24147
96.826,3616.1,-5.7564,0.17079,5.896,1.7846,1251.4,2.0811,1251.4,0.095284,8.4601,1.7764,28.61,-80.587,9.7811,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.018078,1051750,0,285.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001503,NaN,NaN,NaN,NaN,7.9221,-8.5151,647.93,326.14,0.28017,0.24153
97.162,3614.2,-5.7672,-0.032066,5.8228,1.4863,1248.7,2.081,1248.7,0.09549,7.9602,1.4859,28.61,-80.587,9.7811,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017854,1038849,0,278.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014372,NaN,NaN,NaN,NaN,7.5831,-8.5046,648.07,326.15,0.33641,0.24156
97.662,3611.3,-5.816,-0.097676,5.7717,0.39658,1244.7,2.0808,1244.7,0.095783,7.7681,0.38436,28.61,-80.587,9.7811,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017696,1029896,0,273.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013759,NaN,NaN,NaN,NaN,7.7317,-8.492,648.23,326.15,0.5,0.2416
97.796,3610.5,-5.7282,0.65729,6.1677,3.7415,1243.7,2.0808,1243.7,0.095864,8.2603,3.6833,28.61,-80.587,9.7811,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.01891,1100820,0,312.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013557,NaN,NaN,NaN,NaN,9.8209,-8.4732,648.46,326.16,0.13364,0.24165
97.98,3609.4,-5.7062,0.11911,5.9389,2.7112,1242.1,2.0807,1242.1,0.095982,8.7598,2.7086,28.61,-80.587,9.7811,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.018208,1.06e6,0,289.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014104,NaN,NaN,NaN,NaN,9.8281,-8.4682,648.53,326.17,0.18442,0.24169
98.204,3608.2,-5.7191,-0.057325,5.8548,2.2331,1240.1,2.0807,1240.1,0.096135,9.2596,2.2324,28.61,-80.587,9.7811,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.01795,1045133,0,281.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014717,NaN,NaN,NaN,NaN,10.07,-8.4613,648.61,326.17,0.2239,0.24177
98.521,3606.3,-5.7615,-0.13421,5.7947,1.5801,1237.2,2.0806,1237.2,0.096351,8.7614,1.5744,28.61,-80.587,9.7811,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017765,1034510,0,275.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015362,NaN,NaN,NaN,NaN,8.3266,-8.453,648.72,326.18,0.31644,0.24186
98.821,3604.6,-5.7549,0.021959,5.844,1.6656,1234.7,2.0804,1234.7,0.096546,8.2615,1.6655,28.61,-80.587,9.7811,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017916,1043481,0,280.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014754,NaN,NaN,NaN,NaN,7.7829,-8.4412,648.87,326.18,0.30018,0.24194
99.321,3601.7,-5.8228,-0.13568,5.7557,0.20344,1230.5,2.0803,1230.5,0.096863,8.3373,0.15159,28.61,-80.587,9.7811,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017645,1027848,0,272.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014123,NaN,NaN,NaN,NaN,8.3524,-8.43,649.01,326.19,0.5,0.24199
99.651,3599.8,-5.7549,0.20549,5.8881,1.513,1227.7,2.0802,1227.7,0.097081,8.8326,1.499,28.61,-80.587,9.7811,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.01805,1051751,0,285.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014263,NaN,NaN,NaN,NaN,9.2118,-8.4112,649.25,326.2,0.33047,0.24203
100.15,3596.9,-5.8142,-0.1186,5.7631,0.52932,1223.3,2.08,1223.3,0.097419,8.5747,0.51586,28.61,-80.587,9.7811,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017667,1029580,0,273.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001484,NaN,NaN,NaN,NaN,8.5258,-8.3987,649.41,326.21,0.5,0.24207
100.44,3595.3,-5.752,0.21669,5.9005,1.7419,1220.8,2.0799,1220.8,0.097616,9.0708,1.7284,28.61,-80.587,9.7811,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.018087,1054392,0,286.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014553,NaN,NaN,NaN,NaN,9.5804,-8.3799,649.65,326.22,0.28704,0.2421
100.91,3592.5,-5.7906,-0.081332,5.7855,1.0523,1216.6,2.0797,1216.6,0.097944,8.5723,1.0492,28.61,-80.588,9.7811,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017735,1033981,0,275.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015141,NaN,NaN,NaN,NaN,8.449,-8.3691,649.78,326.23,0.47513,0.24213
101.41,3589.6,-5.7678,0.045671,5.8205,1.0005,1212.2,2.0795,1212.2,0.098292,9.0718,0.99946,28.61,-80.588,9.7811,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017841,1040483,0,278.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014535,NaN,NaN,NaN,NaN,9.1618,-8.3513,650.01,326.24,0.49975,0.24217
101.68,3588.1,-5.7417,0.099669,5.8739,1.9073,1209.9,2.0794,1209.9,0.098475,8.5725,1.9047,28.61,-80.588,9.7812,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.018004,1050277,0,284.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015152,NaN,NaN,NaN,NaN,7.9603,-8.3325,650.25,326.25,0.26215,0.2422
102.13,3585.5,-5.789,-0.10403,5.7781,1.098,1206.1,2.0793,1206.1,0.098777,8.0747,1.0931,28.61,-80.588,9.7812,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.01771,1033281,0,274.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014503,NaN,NaN,NaN,NaN,7.9243,-8.3227,650.37,326.26,0.45536,0.24221
102.63,3582.6,-5.7691,0.039798,5.8145,0.92257,1201.9,2.0791,1201.9,0.09911,8.5356,0.92171,28.61,-80.588,9.7812,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017821,1.04e6,0,278.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013915,NaN,NaN,NaN,NaN,8.6185,-8.3057,650.59,326.27,0.5,0.24224
103.1,3579.9,-5.7741,-0.010533,5.8029,1.0583,1197.8,2.0789,1197.8,0.099445,9.0356,1.0582,28.61,-80.588,9.7812,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017785,1038190,0,277.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014475,NaN,NaN,NaN,NaN,9.1609,-8.2869,650.83,326.28,0.47248,0.24227
103.6,3577,-5.7827,-0.017136,5.7924,0.77622,1193.2,2.0788,1193.2,0.099821,9.4236,0.77604,28.61,-80.588,9.7812,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017752,1036534,0,276.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001511,NaN,NaN,NaN,NaN,9.495,-8.2692,651.05,326.29,0.5,0.24231
104.1,3574.1,-5.7903,-0.015247,5.7832,0.12671,1188.4,2.0786,1188.4,0.10021,9.4865,0.12579,28.61,-80.588,9.7812,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017724,1035137,0,275.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015611,NaN,NaN,NaN,NaN,9.4985,-8.2504,651.29,326.3,0.5,0.24234
104.6,3571.2,-5.7819,0.016924,5.7929,0.29142,1183.7,2.0784,1183.7,0.1006,9.6319,0.29093,28.61,-80.588,9.7812,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017753,1037122,0,276.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015696,NaN,NaN,NaN,NaN,9.6589,-8.2316,651.53,326.31,0.5,0.24238
104.95,3569.2,-5.7502,0.092072,5.8441,1.455,1180.3,2.0782,1180.3,0.10089,10.131,1.4521,28.61,-80.588,9.7812,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017909,1046548,0,281.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015879,NaN,NaN,NaN,NaN,10.483,-8.2128,651.77,326.32,0.34365,0.24241
105.45,3566.3,-5.8089,-0.11733,5.7504,0.14493,1175.2,2.078,1175.2,0.10131,10.173,0.08507,28.61,-80.588,9.7812,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017622,1029940,0,272.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016508,NaN,NaN,NaN,NaN,10.182,-8.1999,651.93,326.33,0.5,0.24245
105.95,3563.4,-5.7621,0.093611,5.8149,0.4608,1170.2,2.0778,1170.2,0.10174,9.9479,0.4512,28.61,-80.588,9.7812,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017819,1041738,0,279.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016597,NaN,NaN,NaN,NaN,9.9085,-8.1811,652.17,326.34,0.5,0.2428
106.45,3560.5,-5.7979,-0.071756,5.7623,0.11106,1165.2,2.0776,1165.2,0.10216,9.9903,0.084766,28.61,-80.588,9.7812,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017657,1032558,0,274.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016276,NaN,NaN,NaN,NaN,9.9986,-8.1623,652.41,326.35,0.5,0.2429
106.95,3557.6,-5.7713,0.053279,5.7987,0.16499,1160.2,2.0774,1160.2,0.1026,10.068,0.15615,28.61,-80.588,9.7812,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017768,1039328,0,277.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016352,NaN,NaN,NaN,NaN,10.083,-8.1435,652.65,326.36,0.5,0.24295
107.45,3554.8,-5.7726,-0.0026164,5.7906,0.8015,1155.2,2.0772,1155.2,0.10302,9.6676,0.8015,28.61,-80.588,9.7813,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017742,1038132,0,276.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016438,NaN,NaN,NaN,NaN,9.5957,-8.1247,652.89,326.38,0.5,0.24301
107.95,3551.9,-5.7847,-0.024075,5.775,0.27788,1150.4,2.077,1150.4,0.10345,9.806,0.27683,28.61,-80.588,9.7813,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017694,1035569,0,275.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015919,NaN,NaN,NaN,NaN,9.8318,-8.106,653.12,326.39,0.5,0.24309
108.19,3550.5,-5.7323,0.2119,5.9006,2.0223,1148,2.0769,1148,0.10366,9.3088,2.0112,28.61,-80.588,9.7813,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.018078,1058350,0,287.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016105,NaN,NaN,NaN,NaN,8.6421,-8.0872,653.36,326.4,0.24724,0.24333
108.58,3548.2,-5.7606,-0.073833,5.7834,1.3027,1144.5,2.0767,1144.5,0.10396,8.8096,1.3006,28.61,-80.588,9.7813,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017719,1037460,0,276.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015433,NaN,NaN,NaN,NaN,8.5411,-8.0779,653.48,326.4,0.38381,0.24341
109.08,3545.4,-5.7716,-0.022077,5.7844,0.88787,1140,2.0766,1140,0.10437,9.2534,0.88759,28.61,-80.588,9.7813,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017721,1037825,0,276.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014814,NaN,NaN,NaN,NaN,9.334,-8.0636,653.66,326.41,0.5,0.24345
109.58,3542.5,-5.7806,-0.017857,5.7741,0.28842,1135.4,2.0764,1135.4,0.10478,9.1094,0.28786,28.61,-80.588,9.7813,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017689,1036226,0,275.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015386,NaN,NaN,NaN,NaN,9.0836,-8.0449,653.9,326.42,0.5,0.2435
109.97,3540.2,-5.7446,0.091546,5.8281,1.273,1131.9,2.0762,1131.9,0.10509,8.6107,1.2697,28.61,-80.588,9.7813,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017854,1046165,0,281.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015208,NaN,NaN,NaN,NaN,8.3664,-8.0261,654.14,326.44,0.39277,0.24353
110.25,3538.6,-5.7299,0.053348,5.8406,1.8068,1129.6,2.0761,1129.6,0.1053,8.1109,1.806,28.61,-80.588,9.7813,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.017892,1048602,0,282.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014553,NaN,NaN,NaN,NaN,7.5561,-8.0114,654.32,326.44,0.27673,0.24359
110.75,3535.7,-5.7894,-0.11905,5.7521,0.86166,1125.7,2.0759,1125.7,0.10566,7.6842,0.85339,28.61,-80.588,9.7813,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.01762,1032849,0,273.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013919,NaN,NaN,NaN,NaN,7.6052,-8.001,654.46,326.45,0.5,0.24365
110.86,3535.1,-5.696,0.80635,6.2365,4.3156,1124.7,2.0759,1124.7,0.10575,8.1754,4.2396,28.61,-80.588,9.7813,NaN,NaN,NaN,NaN,28236,0,NaN,NaN,NaN,NaN,NaN,0.019103,1120088,0,322.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013436,NaN,NaN,NaN,NaN,10.003,-7.9823,654.69,326.46,0.11586,0.24368
