# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
6.4112,652.91,152.2,14.175,154.77,14.924,97.693,12.018,98.43,7.0132,28.102,4.6699,28.61,-80.599,9.7902,0.29558,0,-0.0019956,-0.0024896,34439,6203.8,55.404,0.28378,103.64,88.697,2.3718,0.45839,35254078,1e3,159.01,0.57322,0.57338,0.34399,0.081921,0.14732,0.046473,0.10986,2.3253e-4,0,0,0,0,-5.9001e-5,0.019572,6.2992,201.06,79.278,15.527,NaN,10.756,937.52,337.82,0.05,0.16545
6.4612,660.54,152.91,14.15,155.51,14.915,99.083,12.261,99.839,7.054,28.333,4.7158,28.61,-80.599,9.7901,0.31618,0,-0.0013432,-0.0024257,34399,6163.1,55.363,0.28366,103.6,88.65,2.3736,0.46062,35400981,1e3,160.54,0.57368,0.57385,0.34391,0.082181,0.14758,0.049777,0.11782,4.1805e-4,0,0,0,0,-2.6476e-5,0.019662,6.2992,201.06,79.226,15.588,NaN,10.707,936.67,337.79,0.05,0.16669
6.5112,668.2,153.62,14.13,156.25,14.902,100.48,12.507,101.26,7.0951,28.566,4.7346,28.61,-80.599,9.7901,0.28677,0,-7.553e-4,-0.0023661,34358,6122.3,55.321,0.28354,103.66,88.604,2.3901,0.46285,35548463,1e3,162.08,0.57413,0.57428,0.34384,0.082443,0.14785,0.045075,0.10757,2.7587e-4,0,0,0,0,-8.2925e-6,0.019752,6.2992,201.06,79.179,15.583,NaN,10.657,935.82,337.76,0.05,0.16773
6.5612,675.9,154.32,14.108,156.99,14.891,101.9,12.758,102.69,7.1366,28.8,4.7646,28.61,-80.599,9.7901,0.29589,0,-1.0302e-4,-0.002353,34317,6081.6,55.279,0.28342,103.65,88.557,2.3953,0.46507,35694015,1e3,163.62,0.57459,0.57474,0.34377,0.082702,0.14812,0.046538,0.1112,4.3517e-4,0,0,0,0,-1.5285e-7,0.019841,6.2992,201.06,79.138,15.517,NaN,10.607,934.96,337.73,0.05,0.16929
6.6112,683.63,155.03,14.088,157.72,14.877,103.32,13.013,104.14,7.1784,29.036,4.7814,28.61,-80.599,9.7901,0.28922,0,5.7959e-4,-0.0023621,34276,6040.8,55.237,0.2833,103.66,88.511,2.4052,0.46729,35839155,1e3,165.16,0.57504,0.57519,0.3437,0.082962,0.14839,0.045478,0.10952,4.2452e-4,0,0,0,0,4.7925e-6,0.019931,6.2992,201.06,79.103,15.39,NaN,10.556,934.09,337.7,0.05,0.16993
6.6612,691.4,155.73,14.075,158.46,14.857,104.75,13.271,105.59,7.2203,29.272,4.7568,28.61,-80.599,9.7901,0.20398,0,9.1376e-4,-0.0024611,34236,6000.1,55.196,0.28318,103.82,88.464,2.4382,0.46953,35985856,1e3,166.7,0.57551,0.57558,0.34362,0.083225,0.14866,0.031919,0.078125,-5.3333e-6,0,0,0,0,1.1801e-5,0.020021,6.2992,201.06,79.074,15.205,NaN,10.506,933.22,337.67,0.05,0.17063
6.7112,699.2,156.44,14.063,159.19,14.836,106.2,13.534,107.06,7.2623,29.507,4.7265,28.61,-80.599,9.79,0.11882,0,5.5484e-4,-0.0026862,34195,5959.4,55.153,0.28306,103.99,88.417,2.4715,0.47177,36132140,1e3,168.26,0.57597,0.57599,0.34355,0.083488,0.14893,0.018505,0.045909,1.9834e-4,0,0,0,0,4.3104e-6,0.020111,6.2992,201.06,79.05,14.982,NaN,10.455,932.35,337.63,0.05,0.17227
6.7612,707.04,157.14,14.048,159.93,14.818,107.66,13.799,108.54,7.3042,29.742,4.7146,28.61,-80.599,9.79,0.09048,0,2.5126e-4,-0.0027766,34154,5918.6,55.111,0.28294,104.04,88.37,2.488,0.47399,36276038,1e3,169.82,0.57643,0.57644,0.34347,0.083748,0.14921,0.014069,0.035094,1.7437e-4,0,0,0,0,8.7587e-7,0.020202,6.2992,201.06,79.031,14.74,NaN,10.404,931.48,337.6,0.05,0.17276
6.8112,714.92,157.84,14.034,160.66,14.8,109.13,14.068,110.03,7.3458,29.977,4.6986,28.61,-80.599,9.79,0.067377,0,-4.2766e-4,-0.0027486,34114,5877.9,55.069,0.28282,104.09,88.323,2.5029,0.4762,36419317,1e3,171.38,0.57689,0.5769,0.3434,0.084008,0.14948,0.010464,0.026532,-9.7002e-5,0,0,0,0,-2.5144e-6,0.020293,6.2992,201.06,79.015,14.49,NaN,10.353,930.6,337.57,0.05,0.17641
6.8612,722.83,158.54,14.02,161.4,14.781,110.61,14.34,111.53,7.387,30.211,4.682,28.61,-80.599,9.79,0.053211,0,-0.0010834,-0.0025273,34073,5837.1,55.027,0.2827,104.12,88.276,2.5152,0.4784,36561721,1e3,172.94,0.57735,0.57735,0.34333,0.084267,0.14975,0.0082581,0.021207,2.4518e-4,0,0,0,0,-1.599e-5,0.020383,6.2992,201.06,79.002,14.237,NaN,10.302,929.71,337.54,0.05,0.17728
6.9112,730.77,159.24,14.009,162.13,14.761,112.1,14.614,113.05,7.4279,30.444,4.6514,28.61,-80.599,9.7899,0.065338,0,-0.0025491,-6.2752e-4,34032,5796.4,54.984,0.28258,104.1,88.228,2.5196,0.48062,36704654,1e3,174.52,0.57781,0.57782,0.34325,0.084528,0.15003,0.010148,0.025668,6.7839e-6,0,0,0,0,-8.7729e-5,0.020474,6.2992,201.06,78.992,13.989,NaN,10.25,928.83,337.51,0.05,0.17779
6.9612,738.75,159.95,13.995,162.86,14.742,113.6,14.892,114.57,7.4682,30.676,4.6339,28.61,-80.599,9.7899,0.060181,0,-0.0024491,-1.2264e-4,33991,5755.6,54.942,0.28246,104.11,88.181,2.5292,0.48282,36845619,1e3,176.09,0.57827,0.57827,0.34318,0.084787,0.1503,0.0093457,0.023663,2.6599e-4,0,0,0,0,-8.0259e-5,0.020566,6.2992,201.06,78.983,13.754,NaN,10.198,927.93,337.48,0.05,0.17829
7.0112,746.77,160.65,13.98,163.59,14.723,115.11,15.171,116.11,7.508,30.907,4.6162,28.61,-80.599,9.7899,0.052418,0,-0.0022666,3.8964e-4,33951,5714.9,54.899,0.28234,104.13,88.133,2.5396,0.48501,36986006,1e3,177.66,0.57873,0.57873,0.3431,0.085045,0.15058,0.0081374,0.020487,2.2839e-4,0,0,0,0,-6.8135e-5,0.020657,6.2992,201.06,78.974,13.535,NaN,10.146,927.04,337.45,0.05,0.17951
7.0612,754.82,161.34,13.968,164.32,14.702,116.64,15.454,117.66,7.5473,31.137,4.5881,28.61,-80.599,9.7899,0.081221,0,-0.0019007,9.693e-4,33910,5674.2,54.857,0.28223,104.08,88.086,2.539,0.48722,37126960,1e3,179.25,0.57919,0.5792,0.34303,0.085305,0.15086,0.012632,0.031622,3.833e-4,0,0,0,0,-4.7488e-5,0.020748,6.2992,201.06,78.966,13.331,NaN,10.094,926.14,337.42,0.05,0.17985
7.1112,762.9,162.04,13.956,165.05,14.68,118.18,15.738,119.22,7.586,31.366,4.5544,28.61,-80.599,9.7898,0.13704,0,-0.0014703,0.0011366,33869,5633.4,54.814,0.28211,103.98,88.038,2.5304,0.48943,37268288,1e3,180.86,0.57966,0.57969,0.34295,0.085567,0.15114,0.021384,0.054162,-3.4807e-4,0,0,0,0,-2.8166e-5,0.020839,6.2992,201.06,78.956,13.15,NaN,10.041,925.24,337.38,0.05,0.18017
7.1612,771.02,162.74,13.941,165.78,14.661,119.72,16.025,120.79,7.624,31.593,4.5371,28.61,-80.599,9.7898,0.14255,0,-9.6247e-4,0.0012405,33828,5592.7,54.771,0.28199,103.97,87.99,2.5369,0.49163,37407781,1e3,182.45,0.58012,0.58016,0.34288,0.085826,0.15142,0.022254,0.056238,-2.2168e-4,0,0,0,0,-1.1964e-5,0.02093,6.2992,201.06,78.944,13.002,NaN,9.9884,924.33,337.35,0.05,0.18069
7.2112,779.17,163.44,13.925,166.51,14.642,121.28,16.314,122.37,7.6613,31.82,4.5248,28.61,-80.599,9.7898,0.14214,0,-4.4454e-4,0.0012951,33788,5551.9,54.728,0.28187,103.97,87.942,2.5452,0.49382,37546770,1e3,184.05,0.58059,0.58062,0.3428,0.086086,0.1517,0.022193,0.056362,2.2648e-4,0,0,0,0,-2.5301e-6,0.021022,6.2992,201.06,78.929,12.89,NaN,9.9354,923.42,337.32,0.05,0.18132
7.2612,787.36,164.13,13.908,167.23,14.622,122.85,16.606,123.97,7.6979,32.046,4.5134,28.61,-80.599,9.7898,0.15453,0,2.6399e-5,0.0013085,33747,5511.2,54.685,0.28175,103.95,87.894,2.5497,0.49602,37685841,1e3,185.66,0.58105,0.5811,0.34272,0.086346,0.15199,0.024147,0.061738,-6.8311e-5,0,0,0,0,8.8456e-9,0.021113,6.2992,201.06,78.91,12.814,NaN,9.8821,922.5,337.29,0.05,0.18309
7.3112,795.59,164.83,13.891,167.96,14.603,124.43,16.899,125.57,7.7338,32.271,4.5029,28.61,-80.599,9.7897,0.18295,0,5.3142e-4,0.0013071,33706,5470.5,54.642,0.28163,103.9,87.846,2.5494,0.49823,37825166,1e3,187.29,0.58152,0.58158,0.34265,0.086607,0.15227,0.028639,0.073209,-3.716e-4,0,0,0,0,3.5534e-6,0.021204,6.2992,201.06,78.887,12.775,NaN,9.8287,921.58,337.26,0.05,0.18354
7.3612,803.85,165.52,13.87,168.68,14.586,126.02,17.194,127.19,7.769,32.497,4.5155,28.61,-80.599,9.7897,0.14773,0,0.0011325,0.0012363,33665,5429.7,54.598,0.28151,103.97,87.797,2.5681,0.50042,37962222,1e3,188.89,0.58199,0.58203,0.34257,0.086866,0.15255,0.023081,0.058798,-3.0365e-4,0,0,0,0,1.6e-5,0.021295,6.2992,201.06,78.86,12.779,NaN,9.775,920.66,337.22,0.05,0.18415
7.4112,812.14,166.22,13.849,169.41,14.569,127.63,17.491,128.82,7.8036,32.723,4.5232,28.61,-80.599,9.7897,0.1518,0,0.0015829,0.0012509,33625,5389,54.555,0.28139,103.97,87.749,2.5751,0.50262,3.81e7,1e3,190.52,0.58246,0.5825,0.34249,0.087127,0.15284,0.023725,0.060993,-3.0016e-4,0,0,0,0,3.099e-5,0.021386,6.2992,201.06,78.828,12.819,NaN,9.7211,919.73,337.19,0.05,0.18582
7.4612,820.47,166.91,13.825,170.13,14.553,129.24,17.79,130.46,7.8375,32.949,4.5435,28.61,-80.599,9.7897,0.13299,0,0.0020497,0.0012043,33584,5348.2,54.511,0.28127,104.01,87.7,2.589,0.50481,38237239,1e3,192.14,0.58293,0.58296,0.34241,0.087387,0.15313,0.020766,0.053735,9.9283e-5,0,0,0,0,5.1524e-5,0.021477,6.2992,201.06,78.791,12.894,NaN,9.667,918.8,337.16,0.05,0.18653
7.5112,828.83,167.6,13.801,170.85,14.536,130.87,18.091,132.11,7.8708,33.177,4.5625,28.61,-80.599,9.7896,0.13696,0,0.0024005,0.0013366,33543,5307.5,54.468,0.28115,104.01,87.651,2.5961,0.50702,38374676,1e3,193.78,0.5834,0.58344,0.34234,0.087649,0.15342,0.021393,0.055246,-2.3629e-4,0,0,0,0,7.0067e-5,0.021568,6.2992,201.06,78.75,13,NaN,9.6126,917.87,337.12,0.05,0.18766
7.5612,837.23,168.29,13.775,171.57,14.521,132.5,18.395,133.77,7.9036,33.406,4.5946,28.61,-80.599,9.7896,0.11506,0,0.0028014,0.0013644,33502,5266.8,54.424,0.28103,104.05,87.603,2.611,0.50921,38510961,1e3,195.42,0.58388,0.5839,0.34226,0.08791,0.15371,0.017951,0.046537,3.1252e-4,0,0,0,0,9.4621e-5,0.021658,6.2992,201.06,78.704,13.139,NaN,9.558,916.93,337.09,0.05,0.18894
7.6112,845.66,168.98,13.745,172.29,14.508,134.15,18.701,135.45,7.9358,33.637,4.6443,28.61,-80.599,9.7896,0.055642,0,0.0032407,8.639e-4,33462,5226,54.38,0.28091,104.17,87.554,2.6372,0.51139,38645588,1e3,197.05,0.58435,0.58435,0.34218,0.088169,0.154,0.0086523,0.022651,3.8671e-4,0,0,0,0,1.2558e-4,0.021748,6.2992,201.06,78.656,13.304,NaN,9.5032,915.99,337.06,0.05,0.18922
7.6612,854.13,169.67,13.718,173.01,14.493,135.81,19.009,137.13,7.9677,33.87,4.6767,28.61,-80.599,9.7896,0.054833,0,0.0031602,0.0015665,33421,5185.3,54.336,0.2808,104.17,87.505,2.6458,0.5136,38781741,1e3,198.7,0.58482,0.58483,0.3421,0.088431,0.15429,0.0085271,0.022235,2.8528e-4,0,0,0,0,1.1842e-4,0.021838,6.2992,201.06,78.605,13.481,NaN,9.4482,915.04,337.02,0.05,0.18952
7.7112,862.63,170.35,13.688,173.73,14.479,137.48,19.32,138.83,7.9991,34.105,4.7217,28.61,-80.599,9.7895,0.025148,0,0.0029836,0.0020885,33380,5144.5,54.292,0.28068,104.23,87.455,2.6632,0.51579,38916420,1e3,200.35,0.5853,0.5853,0.34202,0.088692,0.15458,0.0039045,0.010735,-9.4459e-5,0,0,0,0,1.0468e-4,0.021927,6.2992,201.06,78.552,13.671,NaN,9.3929,914.09,336.99,0.05,0.18985
7.7612,871.16,171.04,13.657,174.45,14.467,139.16,19.633,140.54,8.0303,34.342,4.7737,28.61,-80.599,9.7895,0.021156,0,-0.0035336,-9.0244e-4,33339,5103.8,54.248,0.28056,104.24,87.406,2.6728,0.51797,3.905e7,1e3,202,0.58577,0.58577,0.34194,0.088951,0.15488,0.0032844,0.0086646,-4.3599e-4,0,0,0,0,-1.4562e-4,0.022016,6.2992,201.06,78.499,13.865,NaN,9.3374,913.14,336.96,0.05,0.19088
7.8112,879.73,171.72,13.625,175.17,14.455,140.86,19.95,142.26,8.0612,34.581,4.8267,28.61,-80.599,9.7895,0.068258,0,-0.0031837,-0.0014363,33299,5063.1,54.204,0.28044,104.16,87.357,2.6671,0.52014,39182891,1e3,203.66,0.58624,0.58625,0.34186,0.089211,0.15517,0.010627,0.028629,-1.8724e-4,0,0,0,0,-1.1725e-4,0.022105,6.2992,201.06,78.446,14.052,NaN,9.2817,912.18,336.92,0.05,0.19123
7.8612,888.33,172.4,13.598,175.88,14.439,142.56,20.269,144,8.092,34.823,4.8553,28.61,-80.599,9.7894,0.064823,0,-0.0031618,-8.8018e-4,33258,5022.3,54.159,0.28032,104.17,87.307,2.6766,0.52234,39316817,1e3,205.33,0.58672,0.58673,0.34178,0.089473,0.15547,0.010092,0.026865,-4.3732e-4,0,0,0,0,-1.1469e-4,0.022193,6.2992,201.06,78.395,14.222,NaN,9.2258,911.22,336.89,0.05,0.19155
7.9112,896.97,173.08,13.569,176.6,14.424,144.28,20.592,145.74,8.1226,35.066,4.8946,28.61,-80.599,9.7894,0.09238,0,-0.0028427,-0.0010655,33217,4981.6,54.115,0.2802,104.12,87.257,2.6769,0.52452,39448898,1e3,207,0.5872,0.58721,0.3417,0.089733,0.15577,0.014407,0.038467,1.0031e-4,0,0,0,0,-9.1963e-5,0.022281,6.2992,201.06,78.348,14.374,NaN,9.1697,910.26,336.86,0.05,0.19182
7.9612,905.64,173.76,13.537,177.31,14.414,146.01,20.919,147.5,8.1532,35.311,4.9504,28.61,-80.599,9.7894,0.16094,0,-0.0022162,-0.001452,33176,4940.8,54.07,0.28008,103.99,87.207,2.6649,0.52667,39578697,1e3,208.65,0.58767,0.58772,0.34162,0.08999,0.15606,0.025202,0.067326,4.392e-4,0,0,0,0,-5.5449e-5,0.022369,6.2992,201.06,78.303,14.501,NaN,9.1133,909.29,336.82,0.05,0.19221
8.0112,914.35,174.43,13.507,178.02,14.401,147.75,21.248,149.27,8.1838,35.557,4.9934,28.61,-80.598,9.7894,0.21116,0,-0.0014519,-0.0015599,33136,4900.1,54.026,0.27996,103.9,87.158,2.6586,0.52882,39708170,1e3,210.32,0.58814,0.58822,0.34154,0.090247,0.15635,0.033167,0.087708,3.2395e-4,0,0,0,0,-2.3608e-5,0.022456,6.2992,201.06,78.263,14.584,NaN,9.0567,908.32,336.79,0.05,0.19294
8.0612,923.09,175.11,13.486,178.73,14.379,149.5,21.582,151.05,8.2145,35.805,4.9886,28.61,-80.598,9.7893,0.18342,0,-8.0687e-4,-0.0015243,33095,4859.4,53.981,0.27984,103.96,87.107,2.6754,0.531,39839282,1e3,211.99,0.58862,0.58868,0.34146,0.090508,0.15665,0.028767,0.077279,1.3871e-4,0,0,0,0,-7.2333e-6,0.022542,6.2992,201.06,78.23,14.61,NaN,8.9999,907.34,336.75,0.05,0.19322
8.1112,931.86,175.78,13.464,179.44,14.359,151.27,21.92,152.85,8.2453,36.053,4.9903,28.61,-80.598,9.7893,0.17991,0,-1.3342e-4,-0.0015305,33054,4818.6,53.936,0.27972,103.97,87.057,2.6851,0.53316,39968585,1e3,213.66,0.5891,0.58916,0.34138,0.090766,0.15695,0.028214,0.075884,4.1904e-4,0,0,0,0,-1.9622e-7,0.022629,6.2992,201.06,78.201,14.584,NaN,8.9429,906.36,336.72,0.05,0.1935
8.1612,940.66,176.46,13.445,180.15,14.336,153.04,22.261,154.65,8.2761,36.3,4.9757,28.61,-80.598,9.7893,0.15737,0,5.0229e-4,-0.0015314,33014,4777.9,53.891,0.2796,104.02,87.007,2.7005,0.53532,40097572,1e3,215.33,0.58958,0.58962,0.3413,0.091025,0.15725,0.02465,0.066165,-5.8276e-5,0,0,0,0,2.7592e-6,0.022716,6.2992,201.06,78.178,14.508,NaN,8.8857,905.38,336.68,0.05,0.19382
8.2112,949.5,177.13,13.429,180.86,14.31,154.83,22.607,156.47,8.3069,36.547,4.9441,28.61,-80.598,9.7893,0.11118,0,9.3325e-4,-0.0015404,32973,4737.1,53.846,0.27948,104.11,86.957,2.7229,0.53749,40226509,1e3,217.01,0.59006,0.59008,0.34122,0.091285,0.15756,0.017371,0.046797,-3.9546e-4,0,0,0,0,9.4504e-6,0.022803,6.2992,201.06,78.16,14.389,NaN,8.8282,904.39,336.65,0.05,0.19413
8.2612,958.38,177.8,13.409,181.57,14.289,156.63,22.955,158.3,8.3377,36.793,4.9381,28.61,-80.598,9.7892,0.12398,0,0.0015418,-0.0014233,32932,4696.4,53.801,0.27936,104.09,86.906,2.7278,0.53962,40352520,1e3,218.68,0.59053,0.59056,0.34114,0.091541,0.15786,0.019387,0.052883,4.987e-4,0,0,0,0,2.5596e-5,0.022889,6.2992,201.06,78.145,14.235,NaN,8.7706,903.4,336.61,0.05,0.19441
8.3112,967.28,178.47,13.394,182.27,14.262,158.44,23.307,160.15,8.3684,37.038,4.9016,28.61,-80.598,9.7892,0.080312,0,0.0019766,-0.0013413,32891,4655.6,53.756,0.27925,104.18,86.855,2.7496,0.54178,4.048e7,1e3,220.35,0.59101,0.59102,0.34105,0.0918,0.15816,0.012529,0.034636,-9.6548e-5,0,0,0,0,4.1739e-5,0.022976,6.2992,201.06,78.133,14.047,NaN,8.7127,902.4,336.58,0.05,0.19469
8.3612,976.22,179.14,13.377,182.98,14.238,160.27,23.663,162,8.3989,37.282,4.8755,28.61,-80.598,9.7892,0.061007,0,0.0024157,-0.0010444,32851,4614.9,53.71,0.27913,104.22,86.805,2.7642,0.54392,40605266,1e3,222.03,0.59149,0.5915,0.34097,0.092057,0.15846,0.0095077,0.026288,8.7167e-5,0,0,0,0,6.1872e-5,0.023063,6.2992,201.06,78.123,13.833,NaN,8.6545,901.4,336.54,0.05,0.19496
8.4112,985.2,179.81,13.362,183.68,14.211,162.1,24.022,163.87,8.4292,37.525,4.8393,28.61,-80.598,9.7891,0.020637,0,0.002738,4.8571e-4,32810,4574.2,53.665,0.27901,104.3,86.754,2.7852,0.54606,40731016,1e3,223.71,0.59197,0.59197,0.34089,0.092315,0.15876,0.0032091,0.0092267,1.8051e-4,0,0,0,0,7.8871e-5,0.02315,6.2992,201.06,78.113,13.6,NaN,8.5962,900.4,336.51,0.05,0.19527
8.4612,994.2,180.48,13.346,184.39,14.185,163.95,24.383,165.75,8.4593,37.766,4.8056,28.61,-80.598,9.7891,0.035474,0,-0.0013703,0.0024248,32769,4533.4,53.619,0.27889,104.27,86.703,2.7895,0.54821,40856253,1e3,225.41,0.59245,0.59245,0.34081,0.092573,0.15907,0.0055217,0.015065,-5.3433e-4,0,0,0,0,-1.9605e-5,0.023238,6.2992,201.06,78.103,13.361,NaN,8.5377,899.39,336.47,0.05,0.19555
8.5112,1003.2,181.15,13.329,185.09,14.16,165.81,24.748,167.65,8.489,38.005,4.78,28.61,-80.598,9.7891,0.072032,0,-0.0016613,0.002081,32728,4492.7,53.573,0.27877,104.21,86.651,2.7873,0.55035,40981497,1e3,227.11,0.59293,0.59294,0.34073,0.092831,0.15938,0.011238,0.031117,7.0226e-5,0,0,0,0,-2.8599e-5,0.023325,6.2992,201.06,78.09,13.13,NaN,8.4789,898.4,336.44,0.05,0.19591
8.5612,1012.3,181.81,13.31,185.79,14.135,167.68,25.115,169.55,8.5183,38.244,4.7569,28.61,-80.598,9.7891,0.11813,0,-0.0015179,0.0018992,32688,4451.9,53.527,0.27865,104.13,86.6,2.7824,0.5525,41108096,1e3,228.83,0.59341,0.59344,0.34064,0.093089,0.15968,0.01848,0.051211,2.1002e-4,0,0,0,0,-2.3696e-5,0.023413,6.2992,201.06,78.075,12.921,NaN,8.4199,897.44,336.4,0.05,0.19627
8.6112,1021.4,182.48,13.292,186.49,14.11,169.56,25.484,171.47,8.5471,38.481,4.7354,28.61,-80.598,9.789,0.1841,0,-0.0010566,0.0017811,32647,4411.2,53.481,0.27853,104.01,86.549,2.7717,0.55465,41235166,1e3,230.57,0.5939,0.59396,0.34056,0.093349,0.15999,0.028915,0.080453,3.8872e-4,0,0,0,0,-1.1395e-5,0.023501,6.2992,201.06,78.055,12.749,NaN,8.3607,896.47,336.37,0.05,0.19657
8.6612,1030.6,183.14,13.269,187.19,14.088,171.46,25.855,173.39,8.5753,38.717,4.7314,28.61,-80.598,9.789,0.21898,0,-2.8951e-4,0.0017605,32606,4370.5,53.435,0.27841,103.95,86.497,2.7703,0.5568,41361041,1e3,232.3,0.59439,0.59447,0.34047,0.093608,0.1603,0.034468,0.095033,-5.2142e-5,0,0,0,0,-8.4907e-7,0.023589,6.2992,201.06,78.03,12.637,NaN,8.3013,895.49,336.33,0.05,0.19684
8.7112,1039.7,183.81,13.244,187.89,14.067,173.36,26.227,175.33,8.6028,38.954,4.7402,28.61,-80.598,9.789,0.23019,0,6.0636e-4,0.0017614,32565,4329.7,53.389,0.27829,103.93,86.445,2.7759,0.55894,41486065,1e3,234.03,0.59487,0.59497,0.34039,0.093867,0.16061,0.036261,0.10031,1.5508e-4,0,0,0,0,3.6969e-6,0.023678,6.2992,201.06,78,12.596,NaN,8.2417,894.52,336.29,0.05,0.19804
8.7612,1048.9,184.47,13.215,188.58,14.047,175.28,26.601,177.29,8.6297,39.191,4.7615,28.61,-80.598,9.789,0.21487,0,0.0014953,0.0017784,32525,4289,53.343,0.27817,103.96,86.394,2.7894,0.56107,4.161e7,1e3,235.75,0.59536,0.59544,0.34031,0.094124,0.16092,0.033822,0.094197,-3.5025e-4,0,0,0,0,2.2315e-5,0.023766,6.2992,201.06,77.963,12.631,NaN,8.1818,893.54,336.26,0.05,0.19836
8.8112,1058.2,185.13,13.184,189.28,14.028,177.21,26.977,179.25,8.656,39.43,4.7907,28.61,-80.598,9.7889,0.18998,0,0.0023337,0.0018145,32484,4248.2,53.296,0.27805,104.02,86.342,2.8058,0.56321,41733818,1e3,237.47,0.59584,0.59591,0.34022,0.094382,0.16124,0.029866,0.083843,4.623e-4,0,0,0,0,5.3959e-5,0.023854,6.2992,201.06,77.922,12.738,NaN,8.1218,892.56,336.22,0.05,0.19865
8.8612,1067.5,185.79,13.149,189.97,14.012,179.15,27.355,181.23,8.6816,39.671,4.8416,28.61,-80.598,9.7889,0.11148,0,0.0029534,0.0018191,32443,4207.5,53.25,0.27793,104.17,86.289,2.8382,0.56532,41855403,1e3,239.16,0.59632,0.59634,0.34014,0.094637,0.16155,0.017447,0.049836,3.9841e-5,0,0,0,0,8.5794e-5,0.023941,6.2992,201.06,77.876,12.907,NaN,8.0615,891.57,336.18,0.05,0.19896
8.9112,1076.8,186.44,13.114,190.67,13.995,181.1,27.735,183.21,8.7069,39.914,4.8864,28.61,-80.598,9.7889,0.067773,0,0.0032383,0.0020102,32402,4166.8,53.203,0.27781,104.26,86.237,2.8604,0.56744,41977900,1e3,240.89,0.59681,0.59682,0.34005,0.094895,0.16186,0.010582,0.029947,-4.4556e-5,0,0,0,0,1.0239e-4,0.024028,6.2992,201.06,77.827,13.116,NaN,8.001,890.58,336.15,0.05,0.19941
8.9612,1086.1,187.1,13.077,191.36,13.98,183.07,28.117,185.21,8.7318,40.16,4.9441,28.61,-80.598,9.7888,0.0058608,0,-0.0020526,0.0033314,32362,4126,53.156,0.2777,104.38,86.185,2.8882,0.56956,42099016,1e3,242.61,0.59729,0.59729,0.33997,0.095151,0.16217,9.1195e-4,0.002939,2.3233e-4,0,0,0,0,-4.0844e-5,0.024114,6.2992,201.06,77.776,13.345,NaN,7.9403,889.59,336.11,0.05,0.19974
9.0112,1095.5,187.75,13.043,192.05,13.964,185.04,28.502,187.23,8.7565,40.408,4.9868,28.61,-80.598,9.7888,0.032519,0,-0.0038112,-5.4391e-4,32321,4085.3,53.11,0.27758,104.33,86.132,2.8893,0.57169,42220855,1e3,244.35,0.59778,0.59778,0.33988,0.095409,0.16249,0.0050685,0.014782,-1.2494e-4,0,0,0,0,-1.3979e-4,0.0242,6.2992,201.06,77.726,13.575,NaN,7.8794,888.59,336.07,0.05,0.20033
9.0612,1104.9,188.4,13.006,192.74,13.949,187.03,28.891,189.25,8.781,40.658,5.0415,28.61,-80.598,9.7888,0.088224,0,-0.0033344,-0.0012842,32280,4044.5,53.063,0.27746,104.23,86.08,2.8816,0.5738,42340944,1e3,246.09,0.59827,0.59828,0.3398,0.095665,0.1628,0.013797,0.039915,-4.7736e-4,0,0,0,0,-1.0624e-4,0.024285,6.2992,201.06,77.677,13.792,NaN,7.8183,887.59,336.04,0.05,0.2007
9.1112,1114.3,189.05,12.976,193.43,13.929,189.03,29.282,191.29,8.8054,40.91,5.0647,28.61,-80.598,9.7888,0.090535,0,-0.0029913,-0.0011359,32239,4003.8,53.015,0.27734,104.23,86.027,2.8901,0.57593,42462179,1e3,247.85,0.59876,0.59877,0.33971,0.095924,0.16312,0.014163,0.041009,-2.5191e-4,0,0,0,0,-8.4889e-5,0.02437,6.2992,201.06,77.631,13.98,NaN,7.7569,886.59,336,0.05,0.20184
