# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (in),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
13.961,2117.6,227.39,-6.7886,245.21,7.3205,594.72,0.29344,594.72,0.02827,91.781,2.7396,28.61,-80.594,9.7857,0.37624,0,-0.0028432,9.9257e-6,28669,433.38,48.381,0.26689,104.25,80.822,3.7184,0.74764,50213030,506.87,395.77,0.64176,0.64204,0.33173,0.11737,0.19267,0.060615,0.22521,-1.0965e-4,0,0,0,0,-4.66e-5,0.032039,6.2992,201.06,65.967,0.038403,NaN,1.2356,783.63,332.05,0.05,0.10613
14.011,2129,227.05,-7.4981,244.95,7.8493,599.32,0.29693,599.32,0.028387,91.915,2.3215,28.61,-80.594,9.7856,0.35056,0,6.0212e-4,8.9102e-6,28649,413.01,48.351,0.26683,104.29,80.789,3.7308,0.7469,5.011e7,481.87,394.28,0.64156,0.6418,0.33177,0.11727,0.19252,0.056393,0.21011,-2.2921e-6,0,0,0,0,2.0946e-6,0.032008,6.2992,201.06,65.947,0.038753,NaN,1.1617,782.54,332,0.05,0.10631
14.061,2140.3,226.68,-8.2042,244.65,8.4335,603.92,0.30043,603.92,0.028503,92.036,1.9533,28.61,-80.594,9.7856,0.3387,0,0.0042114,7.0411e-6,28628,392.64,48.321,0.26677,104.31,80.756,3.7388,0.74558,4.997e7,456.87,392.12,0.6412,0.64143,0.33184,0.1171,0.19227,0.054442,0.20355,-1.8397e-4,0,0,0,0,1.0286e-4,0.031972,6.2992,201.06,65.99,0.039267,NaN,1.088,781.45,331.96,0.05,0.10649
14.111,2151.6,226.28,-8.6022,244.31,8.6385,608.52,0.30395,608.52,0.028619,92.111,0.79185,28.61,-80.594,9.7856,0.078727,0,0.0061444,5.7467e-6,28608,372.27,48.291,0.26671,104.79,80.722,3.8211,0.7453,49898352,431.87,391.1,0.64113,0.64114,0.33185,0.11707,0.19221,0.012469,0.047223,1.5788e-4,0,0,0,0,2.1917e-4,0.03193,6.2992,201.06,66.087,0.040035,NaN,1.0144,780.36,331.91,0.05,0.10667
14.161,2162.9,225.86,-9.1591,243.93,9.1594,613.13,0.30749,613.13,0.028735,92.141,0.065383,28.61,-80.594,9.7855,0.051092,0,-0.0062072,-1.0243e-5,28588,351.9,48.262,0.26665,104.84,80.688,3.8341,0.7441,49765769,406.87,389.1,0.6408,0.64081,0.33191,0.11691,0.19198,0.0080782,0.031585,-1.9025e-4,0,0,0,0,-2.2446e-4,0.031883,6.2992,201.06,66.2,0.040873,NaN,0.94091,779.27,331.87,0.05,0.10685
14.211,2174.2,225.4,-9.7625,243.51,9.7773,617.73,0.31105,617.73,0.02885,92.14,0.53692,28.61,-80.594,9.7855,0.14262,0,-0.0053851,-4.076e-6,28567,331.53,48.232,0.26659,104.66,80.655,3.811,0.74263,49614905,381.87,386.8,0.64041,0.64045,0.33199,0.11672,0.19169,0.022665,0.086359,-6.9876e-5,0,0,0,0,-1.6966e-4,0.03183,6.2992,201.06,66.306,0.041626,NaN,0.86758,778.18,331.82,0.05,0.10703
14.261,2185.5,224.92,-10.311,243.05,10.394,622.34,0.31462,622.34,0.028965,92.098,1.3137,28.61,-80.594,9.7855,0.28785,0,-0.0030916,-7.3235e-6,28547,311.16,48.202,0.26653,104.39,80.621,3.7726,0.74153,49489364,356.87,385.01,0.64011,0.64027,0.33205,0.11658,0.19148,0.046119,0.17443,-5.6897e-5,0,0,0,0,-5.6098e-5,0.031772,6.2992,201.06,66.384,0.042216,NaN,0.7944,777.1,331.78,0.05,0.10723
14.311,2196.7,224.41,-11.097,242.55,11.19,626.94,0.31821,626.94,0.029081,92.04,1.4337,28.61,-80.594,9.7854,0.22965,0,-6.8002e-4,-5.9961e-6,28526,290.79,48.172,0.26647,104.49,80.587,3.7938,0.7394,49295957,331.87,381.9,0.63954,0.63965,0.33216,0.11631,0.19107,0.036667,0.13887,4.3164e-4,0,0,0,0,-2.7305e-6,0.031708,6.2992,201.06,66.417,0.042665,NaN,0.72139,776.02,331.74,0.05,0.10751
14.361,2207.9,223.85,-11.767,242.01,11.92,631.54,0.32181,631.54,0.029196,91.966,1.9067,28.61,-80.594,9.7854,0.27965,0,0.0016687,-5.2639e-6,28506,270.42,48.142,0.26641,104.39,80.554,3.7836,0.73801,49151749,306.87,379.75,0.63917,0.63932,0.33223,0.11613,0.19081,0.044772,0.16966,-2.1574e-4,0,0,0,0,1.6508e-5,0.03164,6.2992,201.06,66.409,0.042925,NaN,0.64855,774.94,331.69,0.05,0.1078
14.411,2219.1,223.27,-12.399,241.43,12.65,636.14,0.32544,636.14,0.029312,91.862,2.5094,28.61,-80.593,9.7854,0.36779,0,0.0049008,-1.5687e-6,28486,250.05,48.112,0.26635,104.22,80.52,3.7625,0.73702,49034345,281.87,378.11,0.6389,0.63917,0.33228,0.11601,0.19062,0.059171,0.22219,-4.0083e-4,0,0,0,0,1.4281e-4,0.031566,6.2992,201.06,66.351,0.042861,NaN,0.57589,773.86,331.65,0.05,0.10811
14.461,2230.2,222.65,-13.208,240.81,13.468,640.73,0.32908,640.73,0.029427,91.743,2.6316,28.61,-80.593,9.7853,0.3043,0,0.0080467,1.0561e-6,28465,229.68,48.082,0.26629,104.33,80.486,3.7855,0.73538,48873932,256.87,375.6,0.63846,0.63865,0.33237,0.1158,0.1903,0.048773,0.18453,9.962e-5,0,0,0,0,3.8682e-4,0.031486,6.2992,201.06,66.234,0.042568,NaN,0.50343,772.79,331.6,0.05,0.10837
14.511,2241.4,221.99,-14.003,240.15,14.284,645.31,0.33273,645.31,0.029542,91.614,2.8184,28.61,-80.593,9.7853,0.25659,0,0.010775,1.0619e-6,28445,209.31,48.052,0.26623,104.42,80.452,3.8041,0.734,48731223,231.87,373.43,0.6381,0.63822,0.33244,0.11562,0.19004,0.041011,0.15496,6.4532e-5,0,0,0,0,6.9642e-4,0.031402,6.2992,201.06,66.064,0.042267,NaN,0.43117,771.72,331.56,0.05,0.10854
14.561,2252.4,221.29,-14.874,239.45,15.137,649.89,0.33639,649.89,0.029657,91.484,2.8108,28.61,-80.593,9.7853,0.14223,0,0.012573,1.0812e-5,28425,188.94,48.022,0.26618,104.62,80.418,3.8425,0.73234,4.857e7,206.87,370.91,0.63765,0.63769,0.33252,0.11541,0.18972,0.022582,0.085754,2.8159e-5,0,0,0,0,9.5271e-4,0.031312,6.2992,201.06,65.852,0.04201,NaN,0.35914,770.65,331.52,0.05,0.1087
14.611,2263.5,220.55,-15.713,238.71,15.979,654.46,0.34007,654.46,0.029772,91.347,2.9012,28.61,-80.593,9.7852,0.054095,0,0.013653,5.2898e-5,28404,168.56,47.992,0.26612,104.78,80.384,3.8735,0.73083,4.842e7,181.87,368.63,0.63725,0.63726,0.3326,0.11521,0.18944,0.0085445,0.032237,-2.4721e-4,0,0,0,0,0.0011284,0.031218,6.2992,201.06,65.615,0.041659,NaN,0.28734,769.59,331.47,0.05,0.10885
14.661,2274.5,219.75,-16.718,237.94,16.911,659.02,0.34375,659.02,0.029886,91.222,2.5464,28.61,-80.593,9.7852,0.18507,0,-0.012933,2.3311e-5,28384,148.19,47.961,0.26606,104.53,80.35,3.8382,0.72833,48203248,156.87,365.25,0.63658,0.63665,0.33273,0.11489,0.18896,0.029446,0.11442,2.2845e-4,0,0,0,0,-0.0010198,0.031118,6.2992,201.06,65.372,0.041238,NaN,0.21579,768.53,331.43,0.05,0.10901
14.711,2285.5,218.92,-17.613,237.12,17.786,663.58,0.34744,663.58,0.029999,91.105,2.4721,28.61,-80.593,9.7852,0.33106,0,-0.010569,1.3656e-5,28363,127.82,47.931,0.266,104.25,80.316,3.7991,0.72603,48001506,131.87,362.19,0.63597,0.63619,0.33285,0.1146,0.18853,0.053101,0.2024,-2.9684e-4,0,0,0,0,-6.8552e-4,0.031014,6.2992,201.06,65.159,0.040916,NaN,0.14451,767.48,331.39,0.05,0.10917
14.761,2296.4,218.03,-18.468,236.26,18.631,668.13,0.35114,668.13,0.030112,90.994,2.4633,28.61,-80.593,9.7851,0.4532,0,-0.0067635,1.2646e-5,28343,107.45,47.901,0.26594,104.01,80.282,3.7675,0.7234,47777916,106.87,358.79,0.63528,0.63568,0.33298,0.11427,0.18803,0.073176,0.27625,4.983e-4,0,0,0,0,-2.8286e-4,0.030905,6.2992,201.06,65.001,0.040797,NaN,0.073503,766.42,331.34,0.05,0.10941
14.811,2307.3,217.11,-19.075,235.36,19.314,672.68,0.35485,672.68,0.030224,90.864,3.0286,28.61,-80.593,9.7851,0.38221,0,-0.0030398,8.078e-6,28323,87.083,47.87,0.26588,104.14,80.248,3.7923,0.72136,47593894,81.875,355.91,0.63474,0.63502,0.33308,0.11401,0.18765,0.061457,0.23283,-3.8768e-4,0,0,0,0,-5.7475e-5,0.030791,6.2992,201.06,64.914,0.040863,NaN,0.0027917,765.38,331.3,0.05,0.10957
14.861,2318.1,216.16,-19.75,234.43,20.036,677.22,0.35856,677.22,0.030336,90.716,3.3716,28.61,-80.593,9.7851,0.37926,0,5.2116e-4,1.333e-5,28302,66.713,47.84,0.26582,104.13,80.214,3.7969,0.71844,47352252,56.875,352.12,0.63397,0.63425,0.33323,0.11363,0.1871,0.060958,0.23117,3.671e-4,0,0,0,0,1.7037e-6,0.030671,6.2992,201.06,64.891,0.041231,NaN,-0.067616,764.33,331.26,0.05,0.10973
14.911,2328.9,215.18,-20.253,233.45,20.666,681.75,0.36227,681.75,0.030446,90.539,4.1118,28.61,-80.593,9.785,0.23577,0,0.0033464,1.431e-5,28282,46.343,47.81,0.26576,104.39,80.179,3.843,0.71589,47135548,31.875,348.69,0.63329,0.6334,0.33336,0.11331,0.18662,0.037582,0.14451,-3.9926e-4,0,0,0,0,7.0762e-5,0.030547,6.2992,201.06,64.928,0.041955,NaN,-0.13771,763.3,331.22,0.05,0.10989
14.961,2339.6,214.18,-20.71,232.44,21.28,686.27,0.366,686.27,0.030556,90.321,4.8941,28.61,-80.593,9.785,0.065931,0,0.0046168,2.7282e-5,28262,25.972,47.779,0.2657,104.7,80.145,3.8977,0.71319,4.691e7,7.5078,345.16,0.63259,0.6326,0.3335,0.11297,0.18612,0.010405,0.040187,1.6074e-4,0,0,0,0,1.3574e-4,0.030417,6.2992,201.06,65.002,0.042926,NaN,-0.20748,762.26,331.17,0.05,0.11008
15.011,2350.3,213.15,-20.704,231.4,21.35,690.78,0.36973,690.78,0.030666,90.073,5.213,28.61,-80.593,9.785,0.036156,0,-0.0048435,2.4486e-5,28244,7.8935,47.752,0.26565,104.74,80.114,3.9096,0.70994,46648417,0,341.1,0.63174,0.63174,0.33366,0.11256,0.18552,0.0056949,0.022111,-2.9862e-4,0,0,0,0,-1.508e-4,0.030283,6.2992,201.06,65.088,0.043951,NaN,-0.27692,761.23,331.13,0.05,0.11045
15.061,2360.9,212.12,-20.382,230.35,21.144,695.28,0.37346,695.28,0.030776,89.8,5.624,28.61,-80.593,9.7849,0.21026,0,-0.0036657,-4.2086e-6,28236,0,47.74,0.26562,104.4,80.101,3.858,0.70716,46418273,0,337.63,0.63101,0.6311,0.3338,0.1122,0.18501,0.033442,0.12913,3.9309e-5,0,0,0,0,-8.7081e-5,0.030147,6.2992,201.06,65.167,0.044694,NaN,-0.34603,760.21,331.09,0.05,0.11062
15.111,2371.5,211.11,-20.146,229.3,20.972,699.76,0.37721,699.76,0.030885,89.516,5.8268,28.61,-80.593,9.7849,0.30893,0,-0.0015073,-2.8883e-6,28236,0,47.74,0.26562,104.21,80.101,3.8272,0.70416,46174492,0,333.96,0.63023,0.63041,0.33395,0.11182,0.18446,0.049398,0.18881,-4.2882e-4,0,0,0,0,-1.4852e-5,0.030012,6.2992,201.06,65.215,0.045125,NaN,-0.4148,759.19,331.05,0.05,0.1108
15.161,2382,210.11,-19.859,228.26,20.806,704.23,0.38097,704.23,0.030995,89.212,6.2074,28.61,-80.593,9.7849,0.46389,0,0.0019718,-5.3764e-6,28236,0,47.74,0.26562,103.92,80.101,3.7809,0.70182,45974437,0,331.1,0.62962,0.63003,0.33406,0.11153,0.18403,0.074815,0.2826,-4.9268e-4,0,0,0,0,2.5594e-5,0.029878,6.2992,201.06,65.213,0.045264,NaN,-0.48325,758.18,331.01,0.05,0.11136
15.211,2392.5,209.12,-19.779,227.23,20.687,708.68,0.38473,708.68,0.031105,88.905,6.0637,28.61,-80.593,9.7848,0.432,0,0.0057894,-3.4164e-6,28236,0,47.74,0.26562,103.97,80.101,3.7884,0.69882,45731604,0,327.41,0.62884,0.6292,0.33421,0.11115,0.18349,0.069529,0.26298,-7.4832e-5,0,0,0,0,2.226e-4,0.029744,6.2992,201.06,65.142,0.045191,NaN,-0.55137,757.17,330.96,0.05,0.11176
15.261,2402.9,208.13,-19.804,226.21,20.601,713.12,0.3885,713.12,0.031214,88.608,5.6747,28.61,-80.593,9.7848,0.30561,0,0.0091376,2.3614e-6,28236,0,47.74,0.26562,104.19,80.101,3.8235,0.69566,45478963,0,323.51,0.62802,0.6282,0.33436,0.11075,0.18291,0.048825,0.18629,-1.0333e-4,0,0,0,0,5.5971e-4,0.029611,6.2992,201.06,65.006,0.044782,NaN,-0.61917,756.17,330.92,0.05,0.11206
15.311,2413.3,207.13,-20.018,225.19,20.59,717.55,0.39228,717.55,0.031324,88.35,4.8184,28.61,-80.593,9.7848,0.00375,0,-0.01011,3.7545e-4,28236,0,47.74,0.26562,104.74,80.101,3.9114,0.69166,45172057,0,318.76,0.62699,0.62699,0.33456,0.11024,0.18219,5.8866e-4,0.0029607,1.9225e-4,0,0,0,0,-6.9332e-4,0.02948,6.2992,201.06,64.829,0.044203,NaN,-0.68666,755.17,330.88,0.05,0.1123
15.361,2423.7,206.13,-19.973,224.18,20.509,721.96,0.39607,721.96,0.031433,88.109,4.6594,28.61,-80.593,9.7847,0.0608,0,-0.010097,5.596e-5,28236,0,47.74,0.26562,104.62,80.101,3.8927,0.68912,44961344,0,315.69,0.62634,0.62635,0.33468,0.10992,0.18174,0.0095737,0.038066,3.2224e-4,0,0,0,0,-6.9677e-4,0.02935,6.2992,201.06,64.647,0.043566,NaN,-0.75381,754.17,330.84,0.05,0.1125
15.411,2433.9,205.13,-20.187,223.17,20.549,726.36,0.39986,726.36,0.031541,87.899,3.8412,28.61,-80.593,9.7847,0.36654,0,-0.0081795,9.3383e-6,28236,0,47.74,0.26562,104.04,80.101,3.7999,0.68507,44652435,0,311.18,0.6253,0.62556,0.33488,0.10941,0.18101,0.058711,0.2237,-1.0054e-4,0,0,0,0,-4.628e-4,0.029221,6.2992,201.06,64.479,0.043,NaN,-0.82064,753.18,330.8,0.05,0.11271
15.461,2444.2,204.12,-20.095,222.17,20.447,730.75,0.40365,730.75,0.031649,87.712,3.7768,28.61,-80.593,9.7847,0.38422,0,-0.004976,1.3185e-5,28236,0,47.74,0.26562,104,80.101,3.7933,0.68235,44430992,0,307.98,0.62461,0.62489,0.33501,0.10907,0.18053,0.061592,0.23375,-3.8979e-4,0,0,0,0,-1.7269e-4,0.029093,6.2992,201.06,64.36,0.042786,NaN,-0.88714,752.2,330.76,0.05,0.11288
15.511,2454.4,203.12,-19.832,221.17,20.254,735.13,0.40744,735.13,0.031756,87.512,4.1111,28.61,-80.592,9.7846,0.24413,0,-0.0026567,2.0922e-5,28236,0,47.74,0.26562,104.25,80.101,3.8333,0.68026,44251302,0,305.36,0.62408,0.62419,0.33511,0.10881,0.18016,0.038819,0.14843,2.6444e-4,0,0,0,0,-4.9538e-5,0.028965,6.2992,201.06,64.293,0.043052,NaN,-0.95332,751.22,330.72,0.05,0.11304
15.561,2464.5,202.13,-19.771,220.18,20.157,739.5,0.41124,739.5,0.031862,87.313,3.9274,28.61,-80.592,9.7846,0.29896,0,-3.8043e-4,1.9411e-5,28236,0,47.74,0.26562,104.13,80.101,3.8153,0.67688,43987426,0,301.55,0.62321,0.62339,0.33527,0.10838,0.17956,0.047673,0.18187,-3.0121e-4,0,0,0,0,-1.0263e-6,0.028838,6.2992,201.06,64.265,0.043672,NaN,-1.0192,750.24,330.68,0.05,0.1132
15.611,2474.6,201.15,-19.551,219.2,19.981,743.86,0.41503,743.86,0.031968,87.111,4.1224,28.61,-80.592,9.7846,0.20193,0,0.0015457,1.8963e-5,28236,0,47.74,0.26562,104.31,80.101,3.8425,0.67414,43766796,0,298.36,0.62252,0.6226,0.3354,0.10804,0.17908,0.032016,0.12331,-4.7024e-4,0,0,0,0,1.7084e-5,0.028713,6.2992,201.06,64.277,0.044535,NaN,-1.0847,749.27,330.64,0.05,0.11336
15.661,2484.6,200.18,-19.335,218.23,19.808,748.21,0.41884,748.21,0.032073,86.902,4.3029,28.61,-80.592,9.7845,0.10543,0,0.0028578,2.2111e-5,28236,0,47.74,0.26562,104.48,80.101,3.8698,0.67128,43537823,0,295.07,0.6218,0.62182,0.33554,0.10768,0.17858,0.01662,0.064224,1.1997e-5,0,0,0,0,5.8912e-5,0.028587,6.2992,201.06,64.318,0.045492,NaN,-1.1499,748.31,330.6,0.05,0.11365
15.711,2494.6,199.22,-19.008,217.26,19.598,752.55,0.42265,752.55,0.032178,86.674,4.7719,28.61,-80.592,9.7845,0.11207,0,-0.0027451,-1.2532e-5,28236,0,47.74,0.26562,104.46,80.101,3.8667,0.66906,43352039,0,292.49,0.62124,0.62126,0.33564,0.10741,0.17819,0.017671,0.068205,-4.9448e-4,0,0,0,0,-5.4729e-5,0.028463,6.2992,201.06,64.37,0.046442,NaN,-1.2148,747.35,330.56,0.05,0.11385
15.761,2504.5,198.27,-18.779,216.29,19.436,756.88,0.42646,756.88,0.032283,86.43,5.011,28.61,-80.592,9.7845,0.23503,0,-0.0014832,-1.3655e-5,28236,0,47.74,0.26562,104.22,80.101,3.8287,0.66644,43141065,0,289.57,0.62058,0.62068,0.33576,0.10708,0.17774,0.037312,0.14293,3.0575e-4,0,0,0,0,-1.6107e-5,0.028339,6.2992,201.06,64.41,0.047273,NaN,-1.2794,746.41,330.52,0.05,0.11402
15.811,2514.4,197.34,-18.547,215.34,19.285,761.19,0.43029,761.19,0.032388,86.17,5.2828,28.61,-80.592,9.7845,0.36743,0,9.405e-4,-1.512e-5,28236,0,47.74,0.26562,103.97,80.101,3.7887,0.66409,4.295e7,0,286.98,0.61999,0.62025,0.33587,0.10678,0.17733,0.058762,0.22218,-1.5964e-4,0,0,0,0,6.5238e-6,0.028215,6.2992,201.06,64.416,0.047942,NaN,-1.3437,745.51,330.48,0.05,0.11422
15.861,2524.3,196.42,-18.502,214.38,19.19,765.49,0.43413,765.49,0.032494,85.912,5.0941,28.61,-80.592,9.7844,0.31165,0,0.0033946,-1.6517e-5,28236,0,47.74,0.26562,104.06,80.101,3.8034,0.66096,42708946,0,283.55,0.6192,0.61939,0.33602,0.10639,0.17679,0.049672,0.18882,4.8677e-4,0,0,0,0,8.5814e-5,0.028092,6.2992,201.06,64.376,0.048305,NaN,-1.4077,744.61,330.45,0.05,0.11439
15.911,2534.1,195.49,-18.368,213.44,19.079,769.78,0.43797,769.78,0.032599,85.656,5.1599,28.61,-80.592,9.7844,0.35366,0,0.0058545,-1.4387e-5,28236,0,47.74,0.26562,103.97,80.101,3.7899,0.65864,4.252e7,0,280.98,0.61862,0.61886,0.33613,0.1061,0.17639,0.056492,0.21362,-4.8582e-4,0,0,0,0,2.5712e-4,0.027969,6.2992,201.06,64.294,0.0484,NaN,-1.4714,743.71,330.41,0.05,0.11467
15.961,2543.8,194.58,-18.314,212.49,18.995,774.06,0.44183,774.06,0.032704,85.398,5.0404,28.61,-80.592,9.7844,0.31564,0,0.0084516,-1.225e-5,28236,0,47.74,0.26562,104.04,80.101,3.7998,0.65614,42320898,0,278.21,0.618,0.61819,0.33624,0.10579,0.17597,0.050301,0.19034,-9.5857e-5,0,0,0,0,5.4005e-4,0.027848,6.2992,201.06,64.164,0.048151,NaN,-1.5348,742.82,330.37,0.05,0.11487
16.011,2553.5,193.66,-18.403,211.56,18.964,778.32,0.4457,778.32,0.03281,85.16,4.5785,28.61,-80.592,9.7843,0.12838,0,0.0098844,-1.6257e-5,28236,0,47.74,0.26562,104.38,80.101,3.8536,0.653,42080815,0,274.81,0.61722,0.61725,0.33639,0.1054,0.17543,0.020235,0.077399,5.3477e-5,0,0,0,0,7.4596e-4,0.027727,6.2992,201.06,63.997,0.047642,NaN,-1.5979,741.93,330.33,0.05,0.11504
16.061,2563.2,192.74,-18.331,210.62,18.885,782.58,0.44958,782.58,0.032915,84.93,4.5402,28.61,-80.592,9.7843,0.11549,0,0.010906,2.6541e-6,28236,0,47.74,0.26562,104.39,80.101,3.8565,0.65096,41911639,0,272.54,0.61671,0.61674,0.33648,0.10515,0.17509,0.018189,0.069527,-3.8652e-4,0,0,0,0,9.1409e-4,0.027607,6.2992,201.06,63.81,0.046981,NaN,-1.6606,741.05,330.29,0.05,0.11521
16.111,2572.8,191.82,-18.451,209.7,18.887,786.82,0.45346,786.82,0.033021,84.716,4.0335,28.61,-80.592,9.7843,0.10506,0,-0.010921,1.5549e-5,28236,0,47.74,0.26562,104.4,80.101,3.858,0.64781,41671450,0,269.25,0.61593,0.61595,0.33662,0.10475,0.17455,0.016532,0.064559,-3.0623e-5,0,0,0,0,-9.257e-4,0.027488,6.2992,201.06,63.611,0.04628,NaN,-1.7231,740.17,330.25,0.05,0.1154
16.161,2582.4,190.9,-18.538,208.77,18.888,791.05,0.45734,791.05,0.033126,84.525,3.616,28.61,-80.592,9.7842,0.28712,0,-0.0095131,8.4969e-6,28236,0,47.74,0.26562,104.05,80.101,3.8025,0.64478,4.144e7,0,266.15,0.61518,0.61534,0.33676,0.10438,0.17405,0.045643,0.17417,1.1379e-4,0,0,0,0,-7.0921e-4,0.027369,6.2992,201.06,63.426,0.045627,NaN,-1.7853,739.29,330.22,0.05,0.11556
16.211,2591.9,189.97,-18.55,207.85,18.854,795.27,0.46123,795.27,0.03323,84.352,3.3708,28.61,-80.592,9.7842,0.39102,0,-0.0070645,8.8301e-6,28236,0,47.74,0.26562,103.85,80.101,3.7709,0.64197,41222977,0,263.29,0.61449,0.61478,0.33689,0.10403,0.17358,0.062514,0.23627,-8.1676e-5,0,0,0,0,-3.9461e-4,0.027252,6.2992,201.06,63.275,0.04512,NaN,-1.8472,738.42,330.18,0.05,0.11572
16.261,2601.4,189.04,-18.451,206.94,18.756,799.48,0.46513,799.48,0.033334,84.182,3.3698,28.61,-80.592,9.7842,0.38343,0,-0.0044654,1.2754e-5,28236,0,47.74,0.26562,103.86,80.101,3.7719,0.63954,4.103e7,0,260.73,0.6139,0.61417,0.337,0.10373,0.17317,0.061264,0.23074,5.6963e-5,0,0,0,0,-1.589e-4,0.027135,6.2992,201.06,63.172,0.044915,NaN,-1.9088,737.55,330.14,0.05,0.11591
16.311,2610.8,188.12,-18.403,206.03,18.684,803.69,0.46902,803.69,0.033437,84.019,3.2283,28.61,-80.592,9.7842,0.43404,0,-0.0016168,1.0525e-5,28236,0,47.74,0.26562,103.76,80.101,3.7558,0.63651,40800515,0,257.69,0.61315,0.61351,0.33713,0.10335,0.17267,0.069535,0.26081,8.5382e-5,0,0,0,0,-2.1036e-5,0.027019,6.2992,201.06,63.117,0.045043,NaN,-1.9701,736.69,330.11,0.05,0.11607
16.361,2620.2,187.21,-18.249,205.13,18.547,807.89,0.47291,807.89,0.033539,83.855,3.3134,28.61,-80.592,9.7841,0.37811,0,0.001099,9.0077e-6,28236,0,47.74,0.26562,103.85,80.101,3.7707,0.63381,40591946,0,254.91,0.6125,0.61276,0.33725,0.10302,0.17222,0.060371,0.22727,4.2993e-4,0,0,0,0,9.8035e-6,0.026904,6.2992,201.06,63.112,0.045413,NaN,-2.0311,735.83,330.07,0.05,0.11627
16.411,2629.5,186.3,-18.098,204.23,18.41,812.07,0.47681,812.07,0.033641,83.688,3.3757,28.61,-80.592,9.7841,0.32709,0,0.0034858,1.0196e-5,28236,0,47.74,0.26562,103.94,80.101,3.7842,0.63086,40367316,0,251.92,0.61178,0.61198,0.33738,0.10265,0.17174,0.052063,0.19704,2.9025e-4,0,0,0,0,9.9581e-5,0.026789,6.2992,201.06,63.154,0.046047,NaN,-2.0918,734.98,330.03,0.05,0.11654
16.461,2638.8,185.4,-17.888,203.34,18.24,816.25,0.48071,816.25,0.033743,83.515,3.5677,28.61,-80.592,9.7841,0.21056,0,0.0052601,8.229e-6,28236,0,47.74,0.26562,104.15,80.101,3.8172,0.62808,40154694,0,249.09,0.6111,0.61118,0.33751,0.10231,0.17128,0.033285,0.1273,-2.9052e-4,0,0,0,0,2.2882e-4,0.026675,6.2992,201.06,63.234,0.04691,NaN,-2.1522,734.13,329.99,0.05,0.11673
16.511,2648,184.51,-17.634,202.45,18.053,820.43,0.48461,820.43,0.033844,83.331,3.866,28.61,-80.592,9.784,0.037387,0,0.0061862,-3.6044e-6,28236,0,47.74,0.26562,104.47,80.101,3.8678,0.62551,39955829,0,246.49,0.61048,0.61048,0.33762,0.10199,0.17086,0.0058505,0.022163,3.1587e-4,0,0,0,0,3.1915e-4,0.026562,6.2992,201.06,63.339,0.047954,NaN,-2.2123,733.28,329.96,0.05,0.11701
16.561,2657.2,183.64,-17.282,201.57,17.839,824.59,0.48852,824.59,0.033945,83.122,4.4238,28.61,-80.592,9.784,0.26175,0,-0.0053512,-2.1916e-5,28236,0,47.74,0.26562,104.04,80.101,3.8001,0.62368,39804198,0,244.64,0.61003,0.61016,0.3377,0.10177,0.17057,0.041487,0.15829,4.8976e-4,0,0,0,0,-2.4027e-4,0.026448,6.2992,201.06,63.446,0.04912,NaN,-2.2721,732.44,329.92,0.05,0.11731
16.611,2666.4,182.78,-17.1,200.7,17.704,828.74,0.49244,828.74,0.034045,82.896,4.5827,28.61,-80.592,9.784,0.36766,0,-0.0032929,-2.0124e-5,28236,0,47.74,0.26562,103.84,80.101,3.7679,0.62098,39597642,0,242.04,0.60938,0.60964,0.33782,0.10143,0.17013,0.058614,0.22049,-4.0204e-5,0,0,0,0,-9.1797e-5,0.026335,6.2992,201.06,63.524,0.050282,NaN,-2.3317,731.6,329.89,0.05,0.11805
16.661,2675.5,181.93,-17.02,199.83,17.608,832.88,0.49636,832.88,0.034146,82.667,4.5099,28.61,-80.591,9.784,0.3612,0,-8.9214e-4,-1.953e-5,28236,0,47.74,0.26562,103.84,80.101,3.7684,0.61791,39368127,0,239.09,0.60864,0.60889,0.33795,0.10106,0.16964,0.05755,0.21647,8.2362e-5,0,0,0,0,-6.8065e-6,0.026223,6.2992,201.06,63.562,0.051275,NaN,-2.3909,730.77,329.85,0.05,0.11844
