# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Position East of launch (m),Position North of launch (m),CP location (cm),CG location (cm),Stability margin calibers (?)
0,0,0,0.80857,0,0,NaN,248.76,NaN
0.01,4.04E-05,0.0080857,21.861,3.54E-06,0,NaN,248.76,NaN
0.02,0.0012146,0.22675,42.925,1.06E-04,0,NaN,248.73,NaN
0.03,0.0056287,0.65609,62.373,4.92E-04,0,NaN,248.71,NaN
0.04,0.015309,1.28,66.811,0.0013394,0,NaN,248.69,NaN
0.05,0.03145,1.9483,67.603,0.0027515,0,NaN,248.65,NaN
0.06,0.054314,2.6246,68.401,0.0047519,0,NaN,248.6,NaN
0.07,0.083982,3.3089,69.198,0.0073474,0,NaN,248.55,NaN
0.08,0.12053,4.0011,69.996,0.010545,0,NaN,248.51,NaN
0.09,0.16404,4.7014,70.793,0.014352,0,NaN,248.46,NaN
0.1,0.2146,5.4096,71.59,0.018775,0,NaN,248.42,NaN
0.11,0.27227,6.1257,72.387,0.023821,0,NaN,248.37,NaN
0.12,0.33715,6.8498,73.183,0.029497,0,NaN,248.32,NaN
0.13,0.40931,7.5819,73.599,0.03581,0,NaN,248.28,NaN
0.14,0.48881,8.3182,73.229,0.042765,0,NaN,248.23,NaN
0.15,0.57565,9.0507,72.835,0.050363,0,NaN,248.18,NaN
0.16,0.6698,9.7793,72.439,0.0586,0,NaN,248.14,NaN
0.17,0.77122,10.504,72.043,0.067473,0,NaN,248.09,NaN
0.18,0.87986,11.225,71.645,0.076978,0,NaN,248.04,NaN
0.19,0.99569,11.941,71.247,0.087112,0,NaN,247.99,NaN
0.2,1.1187,12.654,70.848,0.097871,0,NaN,247.95,NaN
0.21,1.2488,13.363,70.448,0.10925,0,NaN,247.9,NaN
0.22,1.3859,14.067,70.048,0.12125,0,NaN,247.85,NaN
0.23,1.5301,14.768,69.646,0.13386,0,NaN,247.81,NaN
0.24,1.6812,15.465,69.244,0.14709,0,NaN,247.76,NaN
0.25,1.8394,16.157,68.841,0.16092,0,NaN,247.71,NaN
0.26,2.0044,16.846,68.485,0.17536,0,NaN,247.66,NaN
0.27,2.1763,17.531,68.411,0.1904,0,NaN,247.62,NaN
0.28,2.355,18.215,68.382,0.20604,0,NaN,247.57,NaN
0.29,2.5406,18.899,68.353,0.22227,0,NaN,247.53,NaN
0.3,2.733,19.583,68.323,0.2391,0,NaN,247.48,NaN
0.31,2.9322,20.267,68.294,0.25654,0,NaN,247.43,NaN
0.32,3.1383,20.95,68.263,0.27457,0,NaN,247.39,NaN
0.33,3.3512,21.633,68.233,0.29319,0,NaN,247.34,NaN
0.34,3.571,22.315,68.202,0.31242,0,NaN,247.3,NaN
0.35,3.7975,22.997,68.171,0.33224,0,NaN,247.25,NaN
0.36,4.0309,23.679,68.139,0.35266,0,NaN,247.21,NaN
0.37,4.2711,24.361,68.107,0.37367,0,NaN,247.16,NaN
0.38,4.5181,25.042,68.074,0.39528,0,NaN,247.12,NaN
0.39,4.7719,25.723,68.041,0.41749,0,NaN,247.07,NaN
0.4,5.0326,26.403,68.081,0.44029,0,235.99,247.02,-0.68996
0.415,5.4363,27.425,68.015,0.47552,1.83E-08,236.45,246.97,-0.65754
0.4375,6.0706,28.956,67.914,0.53049,1.16E-07,237.11,246.88,-0.61081
0.47125,7.0865,31.248,67.76,0.61768,4.28E-07,238.49,246.75,-0.51631
0.52125,8.7337,34.638,67.528,0.75719,1.27E-06,240.8,246.56,-0.36015
0.57125,10.55,38.019,67.354,0.909,2.61E-06,242.45,246.33,-0.24232
0.62125,12.535,41.39,67.172,1.0728,4.49E-06,244.08,246.1,-0.12569
0.67125,14.689,44.753,66.983,1.2483,6.93E-06,245.91,245.86,0.0030379
0.72125,17.01,48.106,66.827,1.4353,9.99E-06,246.64,245.63,0.063467
0.77125,19.499,51.45,66.781,1.6333,1.37E-05,247.42,245.39,0.12678
0.82125,22.155,54.792,66.727,1.8417,1.81E-05,248.09,245.16,0.18272
0.87125,24.978,58.131,66.662,2.0599,2.32E-05,248.78,244.93,0.2405
0.92125,27.968,61.466,66.588,2.2875,2.90E-05,249.82,244.69,0.32019
0.97125,31.125,64.797,66.503,2.5244,3.57E-05,250.86,244.46,0.40005
1.0213,34.448,68.124,66.407,2.7702,4.33E-05,252.03,244.22,0.4878
1.0713,37.937,71.446,66.3,3.0252,5.19E-05,253.31,243.99,0.58288
1.1213,41.592,74.762,66.184,3.2894,6.17E-05,255.15,243.75,0.7129
1.1713,45.413,78.072,66.052,3.5636,7.27E-05,256.91,243.51,0.83738
1.2213,49.399,81.376,65.899,3.8483,8.52E-05,257.81,243.27,0.90887
1.2713,53.551,84.67,65.702,4.1439,9.92E-05,257.78,243.03,0.92184
1.3213,57.866,87.955,65.479,4.4505,1.15E-04,258.06,242.79,0.95437
1.3713,62.346,91.228,65.243,4.7681,1.33E-04,259.26,242.55,1.0444
1.4213,66.989,94.489,64.988,5.0977,1.52E-04,260.88,242.31,1.1607
1.4713,71.795,97.737,64.712,5.4406,1.74E-04,262.51,242.06,1.2783
1.5213,76.762,100.97,64.413,5.7982,1.98E-04,264.14,241.82,1.3949
1.5713,81.891,104.19,64.096,6.1721,2.24E-04,265.14,241.57,1.4732
1.6213,87.181,107.39,63.758,6.5636,2.53E-04,266.02,241.33,1.5433
1.6713,92.63,110.57,63.394,6.9741,2.84E-04,267.23,241.08,1.6343
1.7213,98.238,113.74,63,7.4052,3.17E-04,268.78,240.83,1.747
1.7713,104,116.88,62.575,7.8588,3.53E-04,270.31,240.58,1.8579
1.8213,109.93,120.01,61.931,8.3367,3.91E-04,271.48,240.33,1.9466
1.8713,116,123.09,61.151,8.8415,4.33E-04,268.92,240.09,1.8021
1.9213,122.23,126.14,60.369,9.3756,4.77E-04,267.47,239.85,1.7266
1.9713,128.62,129.16,59.618,9.941,5.25E-04,267.08,239.6,1.7173
2.0213,135.15,132.13,58.882,10.539,5.76E-04,267.06,239.36,1.7317
2.0713,141.83,135.07,58.117,11.171,6.31E-04,266.6,239.11,1.7179
2.1213,148.65,137.96,57.282,11.837,6.90E-04,265.19,238.86,1.6457
2.1713,155.62,140.82,56.478,12.54,7.55E-04,264.33,238.61,1.6074
2.2213,162.74,143.63,55.721,13.281,8.24E-04,263.94,238.36,1.5983
2.2713,169.99,146.41,55.007,14.061,8.99E-04,263.81,238.11,1.6061
2.3213,177.38,149.16,54.418,14.88,9.78E-04,264.69,237.86,1.6768
2.3713,184.9,151.88,53.918,15.736,0.0010622,266.38,237.61,1.7984
2.4212,192.56,154.57,53.407,16.628,0.0011505,267.99,237.36,1.9143
2.4712,200.36,157.24,52.814,17.552,0.0012432,269.81,237.1,2.0445
2.5212,208.29,159.88,52.131,18.507,0.00134,271.66,236.86,2.1746
2.5712,216.35,162.49,51.398,19.489,0.0014411,271.8,236.64,2.198
2.6212,224.54,165.05,50.677,20.495,0.0015463,269.82,236.41,2.0883
2.6712,232.85,167.58,49.93,21.523,0.0016554,267.95,236.18,1.9859
2.7212,241.29,170.07,49.103,22.57,0.0017682,267.5,235.95,1.972
2.7712,249.86,172.52,48.238,23.632,0.0018848,267.53,235.72,1.9886
2.8212,258.54,174.93,47.345,24.71,0.0020054,267.76,235.48,2.0171
2.8712,267.35,177.29,46.424,25.804,0.0021302,268.2,235.25,2.0591
2.9212,276.27,179.6,45.481,26.913,0.0022601,268.7,235.02,2.105
2.9712,285.31,181.87,44.495,28.038,0.0023959,269.7,234.78,2.182
3.0212,294.46,184.08,43.455,29.18,0.0025384,271.37,234.55,2.301
3.0712,303.72,186.24,42.412,30.342,0.0026881,272.75,234.31,2.4024
3.1212,313.08,188.35,41.349,31.525,0.0028457,271.53,234.07,2.3409
3.1712,322.55,190.41,40.291,32.732,0.003012,270.49,233.84,2.2908
3.2212,332.12,192.41,39.269,33.964,0.0031876,269.85,233.6,2.2658
3.2712,341.79,194.36,38.286,35.223,0.0033719,269.46,233.36,2.2565
3.3212,351.56,196.27,37.356,36.508,0.0035644,269.33,233.12,2.2635
3.3712,361.42,198.13,36.499,37.82,0.0037644,269.59,232.87,2.295
3.4212,371.37,199.95,35.71,39.159,0.0039712,270.23,232.63,2.3502
3.4712,381.41,201.73,35.003,40.522,0.0041847,271.55,232.39,2.4476
3.5212,391.54,203.48,34.305,41.908,0.0044054,273.11,232.14,2.5608
3.5712,401.76,205.19,33.552,43.312,0.0046335,272.52,231.9,2.5388
3.6212,412.06,206.87,32.79,44.734,0.0048697,271.68,231.65,2.5021
3.6712,422.44,208.5,32.012,46.17,0.0051151,270.92,231.4,2.4696
3.7212,432.91,210.1,31.129,47.619,0.0053702,271.03,231.15,2.4924
3.7712,443.45,211.65,30.11,49.08,0.005635,271.4,230.92,2.53
3.8212,454.07,213.14,29.086,50.553,0.0059094,271.48,230.71,2.5485
3.8712,464.76,214.59,28.029,52.038,0.0061916,271.92,230.5,2.5885
3.9212,475.53,215.98,26.944,53.535,0.0064802,272.66,230.3,2.648
3.9712,486.36,217.32,25.876,55.045,0.0067746,273.15,230.09,2.6912
4.0212,497.26,218.61,24.782,56.57,0.0070748,273.5,229.88,2.7258
4.0712,508.22,219.84,23.672,58.109,0.0073801,272.57,229.68,2.6811
4.1212,519.24,221.01,22.623,59.665,0.0076894,272.18,229.47,2.6694
4.1712,530.32,222.14,21.637,61.238,0.0080019,272.16,229.26,2.6811
4.2212,541.46,223.21,20.698,62.829,0.0083175,272.33,229.05,2.7047
4.2712,552.64,224.24,19.812,64.435,0.0086372,272.75,228.84,2.7444
4.3212,563.88,225.23,18.934,66.057,0.0089618,273.05,228.63,2.7765
4.3712,575.16,226.18,18.117,67.694,0.0092923,273.83,228.42,2.8382
4.4212,586.5,227.08,17.318,69.343,0.0096301,273.35,228.2,2.8216
4.4712,597.87,227.94,16.461,71.002,0.0099762,273.17,227.99,2.8238
4.5212,609.29,228.76,15.583,72.671,0.010331,273.24,227.78,2.8417
4.5712,620.75,229.54,14.74,74.348,0.010697,272.91,227.56,2.8343
4.6212,632.24,230.27,13.912,76.034,0.011072,272.36,227.35,2.813
4.6712,643.77,230.97,12.996,77.726,0.011458,272.64,227.13,2.844
4.7212,655.34,231.61,11.866,79.424,0.011853,273.62,226.93,2.9184
4.7712,666.93,232.2,10.677,81.131,0.012256,273.86,226.75,2.9444
4.8212,678.56,232.73,9.5138,82.848,0.012666,273.07,226.6,2.9043
4.8712,690.2,233.2,8.3933,84.576,0.013083,272.48,226.45,2.8769
4.9212,701.87,233.61,7.3851,86.316,0.013504,272.53,226.3,2.8891
4.9712,713.56,233.98,6.437,88.068,0.013926,272.77,226.15,2.9136
5.0212,725.27,234.3,5.5071,89.831,0.014349,272.89,226,2.9305
5.0712,736.99,234.58,4.6809,91.604,0.014772,273.69,225.85,2.9903
5.1212,748.73,234.82,3.9013,93.385,0.015197,273.85,225.7,3.01
5.1712,760.47,235.02,3.1043,95.171,0.015627,272.75,225.54,2.9506
5.2212,772.23,235.18,2.2512,96.959,0.016064,272.17,225.39,2.9239
5.2712,783.99,235.29,1.3451,98.747,0.01651,272.08,225.24,2.9277
5.3212,795.76,235.36,0.39051,100.54,0.016969,272.43,225.08,2.9593
5.3712,807.52,235.37,-0.63137,102.32,0.017442,273.44,224.93,3.0322
5.4212,819.29,235.34,-1.6929,104.12,0.017929,274.02,224.77,3.0779
5.4712,831.06,235.25,-2.713,105.91,0.01843,273.03,224.62,3.0258
5.5212,842.82,235.12,-3.6435,107.71,0.018942,272.64,224.46,3.0109
5.5712,854.57,234.94,-4.536,109.52,0.019464,272.29,224.31,2.9988
5.6212,866.31,234.71,-5.3156,111.34,0.019991,272.51,224.15,3.0223
5.6712,878.04,234.45,-6.0018,113.16,0.02052,273.25,224,3.0785
5.7212,889.75,234.16,-6.6812,114.99,0.021049,273.96,223.84,3.1327
5.7712,901.45,233.83,-7.3825,116.81,0.021579,274.35,223.68,3.1665
5.8212,913.14,233.47,-8.107,118.64,0.022111,274.16,223.53,3.1648
5.8712,924.8,233.07,-8.7532,120.47,0.022648,273.16,223.37,3.1118
5.9212,936.44,232.64,-9.407,122.3,0.023191,272.13,223.21,3.0574
5.9712,948.06,232.17,-10.162,124.13,0.023744,272.13,223.05,3.0672
6.0212,959.66,231.67,-10.967,125.95,0.024306,272.55,222.89,3.1038
6.0712,971.23,231.12,-11.812,127.76,0.024877,273.08,222.75,3.1454
6.1212,982.77,230.54,-12.688,129.58,0.025456,273.88,222.64,3.2027
6.1712,994.28,229.9,-13.591,131.39,0.026043,273.49,222.54,3.1844
6.2212,1005.8,229.23,-14.482,133.2,0.026635,272.44,222.44,3.1253
6.2712,1017.2,228.51,-15.284,135.01,0.027231,271.99,222.34,3.1033
6.3212,1028.6,227.75,-15.995,136.82,0.027829,272,222.24,3.1101
6.3712,1040,226.96,-16.582,138.64,0.02843,272.81,222.14,3.1668
6.4212,1051.3,226.14,-17.099,140.45,0.029034,273.88,222.04,3.2399
6.4712,1062.6,225.3,-17.612,142.26,0.029642,272.93,221.94,3.1865
6.5212,1073.8,224.42,-18.056,144.07,0.030256,272.16,221.86,3.144
6.5712,1085,223.53,-18.551,145.87,0.030877,271.86,221.78,3.1298
6.6212,1096.2,222.61,-19.118,147.66,0.031503,272.27,221.71,3.1602
6.6712,1107.3,221.66,-19.703,149.44,0.032135,272.82,221.64,3.1991
6.7212,1118.3,220.68,-20.322,151.22,0.032772,273.71,221.56,3.2591
6.7712,1129.4,219.67,-20.974,152.99,0.033411,272.84,221.49,3.2094
6.8212,1140.3,218.62,-21.472,154.75,0.034053,272.03,221.42,3.1631
6.8712,1151.2,217.55,-21.758,156.52,0.034697,271.32,221.35,3.1229
6.9212,1162.1,216.47,-21.971,158.28,0.035344,271,221.29,3.1065
6.9712,1172.9,215.39,-22.024,160.04,0.035995,271.79,221.24,3.1593
7.0212,1183.6,214.3,-22.065,161.8,0.036651,272.73,221.19,3.2212
7.0712,1194.3,213.2,-22.115,163.56,0.037314,273.56,221.13,3.2767
7.1212,1204.9,212.11,-22.156,165.31,0.037985,272.16,221.08,3.1923
7.1712,1215.5,211.01,-22.275,167.05,0.038661,271.48,221.03,3.1537
7.2212,1226,209.91,-22.456,168.78,0.039344,271.42,220.97,3.1531
7.2712,1236.5,208.79,-22.657,170.5,0.040031,271.46,220.92,3.1592
7.3212,1246.9,207.67,-22.823,172.21,0.04072,271.64,220.86,3.1737
7.3712,1257.3,206.53,-22.944,173.91,0.04141,271.95,220.82,3.1958
7.4212,1267.6,205.39,-23.113,175.61,0.0421,272.75,220.78,3.248
7.4712,1277.8,204.24,-23.307,177.29,0.042792,272.94,220.74,3.2625
7.5212,1288,203.08,-23.48,178.97,0.043486,272.15,220.7,3.2158
7.5712,1298.1,201.91,-23.644,180.65,0.044183,271.47,220.66,3.1757
7.6212,1308.2,200.74,-23.751,182.32,0.044886,271.27,220.62,3.1657
7.6712,1318.2,199.56,-23.826,183.99,0.045594,271.31,220.58,3.1701
7.7212,1328.1,198.38,-23.798,185.65,0.046311,271.54,220.54,3.1875
7.7712,1338,197.2,-23.638,187.3,0.047034,272.45,220.51,3.2464
7.8212,1347.9,196.03,-23.513,188.96,0.047765,273.12,220.48,3.2899
7.8712,1357.6,194.86,-23.412,190.6,0.0485,272.61,220.46,3.2598
7.9212,1367.3,193.7,-23.328,192.24,0.049239,272.18,220.43,3.2345
7.9712,1377,192.54,-23.291,193.86,0.04998,272.28,220.4,3.2426
8.0212,1386.6,191.38,-23.238,195.48,0.05072,272.09,220.37,3.2321
8.0712,1396.1,190.23,-23.214,197.1,0.051459,272.2,220.35,3.2408
8.1212,1405.6,189.07,-23.203,198.7,0.052197,272.42,220.32,3.2562
8.1712,1415,187.92,-23.16,200.3,0.052934,272.14,220.29,3.2406
8.2212,1424.4,186.77,-23.117,201.89,0.053671,271.77,220.26,3.2188
8.2712,1433.7,185.62,-23.254,203.47,0.054409,271.94,220.24,3.2311
8.3212,1443,184.46,-26.489,205.04,0.055151,272.16,220.21,3.2468
8.3712,1452.2,183.15,-28.475,206.6,0.055895,272.42,220.2,3.2641
8.4212,1461.3,181.73,-28.17,208.16,0.056643,272.65,220.19,3.2788
8.4712,1470.3,180.33,-27.869,209.7,0.057397,272.7,220.19,3.2816
8.5212,1479.3,178.94,-27.582,211.24,0.058155,272.35,220.19,3.2599
8.5712,1488.2,177.57,-27.334,212.76,0.05892,271.58,220.19,3.212
8.6212,1497.1,176.21,-27.08,214.28,0.05969,270.99,220.19,3.1747
8.6712,1505.8,174.86,-26.767,215.79,0.060465,271.15,220.19,3.1849
8.7212,1514.6,173.53,-26.462,217.29,0.061243,271.26,220.19,3.1917
8.7712,1523.2,172.22,-26.146,218.78,0.062025,271.58,220.19,3.2121
8.8212,1531.8,170.92,-25.87,220.27,0.062807,271.43,220.19,3.2026
8.8712,1540.3,169.63,-25.538,221.74,0.063588,272.14,220.19,3.2467
8.9212,1548.7,168.36,-25.192,223.21,0.064369,271.86,220.19,3.2294
8.9712,1557.1,167.11,-24.917,224.67,0.065147,271.68,220.19,3.2184
9.0212,1565.5,165.87,-24.658,226.12,0.065923,271.64,220.19,3.2158
9.0712,1573.7,164.64,-24.41,227.57,0.066696,271.69,220.19,3.219
9.1212,1581.9,163.43,-24.157,229,0.067466,271.55,220.19,3.21
9.1712,1590.1,162.23,-23.933,230.42,0.068235,271.8,220.19,3.2258
9.2212,1598.1,161.04,-23.696,231.84,0.069002,271.73,220.19,3.2213
9.2712,1606.2,159.86,-23.452,233.24,0.06977,271.43,220.19,3.2026
9.3212,1614.1,158.69,-23.252,234.64,0.070539,271.81,220.19,3.2262
9.3712,1622,157.53,-23.074,236.03,0.071312,272.37,220.19,3.2613
9.4212,1629.9,156.38,-22.909,237.42,0.072088,271.51,220.19,3.2077
9.4713,1637.7,155.24,-22.754,238.79,0.07287,270.61,220.19,3.1513
9.5213,1645.4,154.11,-22.521,240.16,0.073657,270.93,220.19,3.1713
9.5713,1653.1,152.99,-22.279,241.53,0.074449,271.48,220.19,3.2055
9.6213,1660.7,151.88,-22.091,242.88,0.075247,271.18,220.19,3.1868
9.6713,1668.3,150.78,-21.885,244.24,0.07605,271.24,220.19,3.1904
9.7213,1675.8,149.69,-21.662,245.58,0.076856,271.63,220.19,3.2152
9.7713,1683.2,148.61,-21.452,246.92,0.077666,271.9,220.19,3.2318
9.8213,1690.6,147.55,-21.231,248.26,0.078478,272.19,220.19,3.25
9.8713,1698,146.49,-21.011,249.58,0.079291,271.49,220.19,3.2065
9.9213,1705.3,145.45,-20.812,250.9,0.080105,271.12,220.19,3.1831
9.9713,1712.5,144.41,-20.614,252.22,0.080917,270.65,220.19,3.1539
10.021,1719.7,143.38,-20.448,253.52,0.081729,270.8,220.19,3.1632
10.071,1726.9,142.36,-20.303,254.82,0.082539,271.32,220.19,3.1956
10.121,1734,141.35,-20.133,256.11,0.083347,271.21,220.19,3.189
10.171,1741,140.35,-19.952,257.4,0.084153,270.77,220.19,3.1611
10.221,1748,139.36,-19.796,258.68,0.084958,270.79,220.19,3.1627
10.271,1754.9,138.37,-19.665,259.95,0.085763,271.33,220.19,3.1964
10.321,1761.8,137.39,-19.529,261.22,0.086568,271.69,220.19,3.2188
10.371,1768.7,136.42,-19.375,262.48,0.087373,271.54,220.19,3.2093
10.421,1775.5,135.45,-19.221,263.73,0.088181,271.34,220.19,3.1967
10.471,1782.2,134.5,-19.107,264.98,0.088991,272.02,220.19,3.2396
10.521,1788.9,133.54,-19.004,266.22,0.089803,271.54,220.19,3.2092
10.571,1795.6,132.6,-18.874,267.46,0.090619,271.34,220.19,3.1966
10.621,1802.2,131.66,-18.732,268.69,0.091439,271.44,220.19,3.2029
10.671,1808.8,130.72,-18.604,269.92,0.092263,271.26,220.19,3.1919
10.721,1815.3,129.8,-18.46,271.14,0.09309,271.47,220.19,3.2052
10.771,1821.7,128.88,-18.312,272.36,0.093921,271.83,220.19,3.2276
10.821,1828.2,127.96,-18.176,273.57,0.094755,271.99,220.19,3.2375
10.871,1834.5,127.06,-18.053,274.78,0.095592,271.87,220.19,3.2297
10.921,1840.9,126.16,-17.919,275.98,0.096432,272.06,220.19,3.2421
10.971,1847.1,125.27,-17.792,277.18,0.097272,272.15,220.19,3.2472
11.021,1853.4,124.38,-17.716,278.38,0.098114,271.02,220.19,3.1768
11.071,1859.6,123.5,-17.629,279.56,0.098955,270.25,220.19,3.1285
11.121,1865.7,122.62,-17.485,280.75,0.099796,270.75,220.19,3.1602
11.171,1871.8,121.75,-17.352,281.93,0.10064,271.09,220.19,3.1812
11.221,1877.9,120.88,-17.268,283.1,0.10148,270.31,220.19,3.1323
11.271,1883.9,120.02,-17.148,284.28,0.10231,270.35,220.19,3.1351
11.321,1889.9,119.17,-17.007,285.45,0.10315,270.95,220.19,3.1725
11.371,1895.9,118.32,-16.881,286.61,0.10399,271.25,220.19,3.1914
11.421,1901.7,117.48,-16.75,287.77,0.10483,271.76,220.19,3.2233
11.471,1907.6,116.64,-16.617,288.93,0.10566,271.71,220.19,3.2201
11.521,1913.4,115.82,-16.485,290.08,0.1065,270.95,220.19,3.1725
11.571,1919.2,115,-16.367,291.23,0.10734,270.57,220.19,3.1485
11.621,1924.9,114.18,-16.252,292.37,0.10818,270.16,220.19,3.1228
11.671,1930.6,113.37,-16.13,293.51,0.10902,269.5,220.19,3.0819
11.721,1936.2,112.57,-16.024,294.64,0.10987,269.22,220.19,3.0643
11.771,1941.9,111.77,-15.932,295.76,0.11072,269.32,220.19,3.0704
11.821,1947.4,110.97,-15.846,296.89,0.11157,269.53,220.19,3.0837
11.871,1953,110.18,-15.763,298,0.11243,269.8,220.19,3.1004
11.921,1958.4,109.4,-15.672,299.11,0.11329,269.76,220.19,3.0979
11.971,1963.9,108.62,-15.595,300.22,0.11415,270.09,220.19,3.1187
12.021,1969.3,107.84,-15.534,301.32,0.11502,270.91,220.19,3.1702
12.071,1974.7,107.06,-15.452,302.42,0.11588,271.01,220.19,3.1764
12.121,1980,106.29,-15.382,303.52,0.11676,271.43,220.19,3.2028
12.171,1985.3,105.52,-15.334,304.61,0.11763,271.42,220.19,3.2018
12.221,1990.6,104.76,-15.276,305.69,0.11851,270.7,220.19,3.1569
12.271,1995.8,104,-15.216,306.78,0.11938,270.07,220.19,3.1176
12.321,2001,103.24,-15.119,307.86,0.12026,270.55,220.19,3.1473
12.371,2006.1,102.49,-15.017,308.93,0.12114,271.22,220.19,3.1894
12.421,2011.2,101.74,-14.947,310.01,0.12202,270.96,220.19,3.1734
12.471,2016.3,100.99,-14.889,311.08,0.1229,270.38,220.19,3.1369
12.521,2021.3,100.25,-14.823,312.14,0.12378,270.05,220.19,3.116
12.571,2026.3,99.508,-14.761,313.21,0.12466,269.62,220.19,3.0895
12.621,2031.3,98.772,-14.67,314.27,0.12554,270.04,220.19,3.1157
12.671,2036.2,98.041,-14.577,315.33,0.12642,270.55,220.19,3.1473
12.721,2041.1,97.314,-14.512,316.39,0.1273,270.26,220.19,3.1293
12.771,2045.9,96.59,-14.434,317.44,0.12818,270.36,220.19,3.1357
12.821,2050.7,95.87,-14.337,318.49,0.12906,271.14,220.19,3.1844
12.871,2055.5,95.157,-14.223,319.54,0.12995,271.15,220.19,3.1852
12.921,2060.2,94.448,-14.141,320.58,0.13083,270.71,220.19,3.1575
12.971,2064.9,93.742,-14.084,321.62,0.13171,271.14,220.19,3.1843
13.021,2069.6,93.04,-14.016,322.65,0.1326,271.12,220.19,3.1833
13.071,2074.2,92.34,-13.963,323.69,0.13348,271.65,220.19,3.2161
13.121,2078.8,91.643,-13.907,324.72,0.13437,271.76,220.19,3.2234
13.171,2083.4,90.95,-13.813,325.74,0.13526,270.92,220.19,3.1703
13.221,2087.9,90.262,-13.733,326.77,0.13615,270.24,220.19,3.1283
13.271,2092.4,89.576,-13.687,327.79,0.13705,270.91,220.19,3.1699
13.321,2096.9,88.894,-13.629,328.8,0.13794,271.06,220.19,3.1795
13.371,2101.3,88.213,-13.599,329.82,0.13884,271.44,220.19,3.2034
13.421,2105.7,87.534,-13.557,330.83,0.13975,270.68,220.19,3.1554
13.471,2110.1,86.857,-13.498,331.84,0.14065,270.64,220.19,3.1534
13.521,2114.4,86.184,-13.425,332.84,0.14156,271.19,220.19,3.1874
13.571,2118.7,85.515,-13.343,333.85,0.14247,271.55,220.19,3.21
13.621,2123,84.85,-13.262,334.85,0.14338,270.53,220.19,3.1463
13.671,2127.2,84.189,-13.181,335.84,0.1443,269.46,220.19,3.0795
13.721,2131.4,83.532,-13.093,336.84,0.14521,268.05,220.19,2.9911
13.771,2135.5,82.879,-13.017,337.83,0.14613,267.16,220.19,2.9359
13.821,2139.7,82.23,-12.983,338.81,0.14706,267.87,220.19,2.9801
13.871,2143.8,81.581,-12.953,339.8,0.14798,268.78,220.19,3.0368
13.921,2147.8,80.934,-12.897,340.77,0.14891,268.52,220.19,3.0205
13.971,2151.9,80.291,-12.857,341.75,0.14983,268.93,220.19,3.0464
14.021,2155.9,79.648,-12.848,342.72,0.15076,270.71,220.19,3.1575
14.071,2159.8,79.007,-12.814,343.69,0.15169,271.43,220.19,3.2024
14.121,2163.8,78.367,-12.762,344.66,0.15262,271.23,220.19,3.1902
14.171,2167.7,77.73,-12.723,345.62,0.15355,271.59,220.19,3.2126
14.221,2171.5,77.095,-12.702,346.59,0.15449,270.86,220.19,3.167
14.271,2175.4,76.46,-12.665,347.55,0.15542,270.45,220.19,3.1413
14.321,2179.2,75.828,-12.602,348.5,0.15636,271.21,220.19,3.1886
14.371,2182.9,75.2,-12.54,349.46,0.15729,271.69,220.19,3.2187
14.421,2186.7,74.574,-12.492,350.41,0.15823,271.48,220.19,3.2056
14.471,2190.4,73.951,-12.435,351.36,0.15917,270.86,220.19,3.1668
14.521,2194.1,73.331,-12.383,352.31,0.1601,270.42,220.19,3.1397
14.571,2197.7,72.713,-12.341,353.25,0.16104,270.47,220.19,3.1425
14.621,2201.4,72.096,-12.316,354.19,0.16198,271.3,220.19,3.1946
14.671,2204.9,71.481,-12.304,355.13,0.16292,270.83,220.19,3.1647
14.721,2208.5,70.866,-12.291,356.07,0.16386,269.58,220.19,3.087
14.771,2212,70.252,-12.282,357.01,0.1648,268.28,220.19,3.0058
14.821,2215.5,69.638,-12.276,357.94,0.16575,266.96,220.19,2.9233
14.871,2219,69.025,-12.23,358.87,0.16669,267.13,220.19,2.9338
14.921,2222.4,68.415,-12.176,359.8,0.16763,267.55,220.19,2.9602
14.971,2225.8,67.807,-12.138,360.73,0.16858,267.41,220.19,2.9512
15.021,2229.2,67.201,-12.079,361.66,0.16952,268.09,220.19,2.9939
15.071,2232.6,66.599,-12.006,362.59,0.17047,269.44,220.19,3.0781
15.121,2235.9,66,-11.97,363.51,0.17142,269.27,220.19,3.0673
15.171,2239.2,65.402,-11.939,364.43,0.17237,268.88,220.19,3.0434
15.221,2242.4,64.806,-11.894,365.36,0.17332,269.11,220.19,3.0572
15.271,2245.6,64.213,-11.828,366.28,0.17428,270.43,220.19,3.14
15.321,2248.8,63.624,-11.754,367.19,0.17523,271.09,220.19,3.1816
15.371,2252,63.038,-11.682,368.11,0.17619,269.09,220.19,3.056
15.421,2255.1,62.455,-11.625,369.02,0.17715,267.98,220.19,2.9871
15.471,2258.3,61.875,-11.59,369.93,0.17811,267.94,220.19,2.9846
15.521,2261.3,61.296,-11.543,370.84,0.17908,267.27,220.19,2.9426
15.571,2264.4,60.721,-11.503,371.75,0.18004,266.92,220.19,2.9208
15.621,2267.4,60.146,-11.494,372.65,0.18101,268.18,220.19,2.9994
15.671,2270.4,59.572,-11.48,373.55,0.18198,269.23,220.19,3.0647
15.721,2273.4,58.998,-11.464,374.45,0.18296,270.2,220.19,3.1257
